"created_at","text","id"
"Tue Oct 21 19:17:52 +0000 2025","@fLm1111 كفوك الطيب 💐","tweet-1980715175851487561"
"Tue Oct 21 19:15:25 +0000 2025","@ubo_mousa كفو  بني وايل","tweet-1980714558085087508"
"Tue Oct 21 19:08:16 +0000 2025","@_lifeiseasy How about uBO Lite?

https://t.co/0F82ovRG64","tweet-1980712761245282723"
"Tue Oct 21 18:57:46 +0000 2025","@RobertoFeletti Ah porque después NO UBO GOBIERNO NO,FERNÁNDEZ NO GOBERNO?","tweet-1980710118867235290"
"Tue Oct 21 18:56:53 +0000 2025","@yoursaiaharceta kasi nakaka lagnat hahahaha","tweet-1980709897089216882"
"Tue Oct 21 18:55:06 +0000 2025","umuwi lang ata ang kapatid ko para ishare sa akin ang ubo nya 😒","tweet-1980709446746808710"
"Tue Oct 21 18:24:54 +0000 2025","May lagnat ka mag shift tonight 🤒","tweet-1980701847095828599"
"Tue Oct 21 18:22:41 +0000 2025","may sakit at ubo na ba ang lahat? kasi same, pharmates","tweet-1980701287537840274"
"Sun Sep 21 18:07:40 +0000 2025","Isa KA pa teh, matulog ka nalang sakaling pag gising mo Wala na yang ubo sa utak mo","tweet-1969825871499546911"
"Sun Sep 21 17:45:12 +0000 2025","Nakakairita yung tatawagan ka ng 1:30AM ng relative mo para lang magtanong ng gamot sa ubo. Na para bang hindi ako natutulog at accessible 24/7. Huhu. Yes po doctor ako pero di naman ako gising at always available para magconsulta. Huehue","tweet-1969820219058348452"
"Sun Sep 21 17:44:26 +0000 2025","@supermommyboss May sipon sa utak yan. Sure na.","tweet-1969820024677536231"
"Sun Sep 21 17:38:58 +0000 2025","@C3SAR_ORT1Z @CMonteroOficial Milei no es doctor en economía y Nisiquiera estudio en una buena universidad argentina 
Estudio en la universidad de Belgrano que es como la UBO en chile , boric egreso de la universidad de chile y no ha defendido es falso que solo tieme cuarto medio","tweet-1969818651277820041"
"Sun Sep 21 17:27:17 +0000 2025","pinapaiyak ako lagi netong sipon na to","tweet-1969815710403866969"
"Sun Sep 21 17:25:19 +0000 2025","@ur_yeokje Tehh wla akong sipon pero na tulo na sya  pati luha ko nag sama sama na partida 🤧","tweet-1969815217359233089"
"Sun Sep 21 17:24:13 +0000 2025","Prise de parole du Poing Levé #Brest à la manifestation contre le génocide en #Palestine, ce 20 septembre.

Nous avons dénoncé la dé-labellisation du Poing Levé par la Présidence de l’#UBO, pour avoir dénoncé les partenariats entre l’UBO et #Thales, complice du génocide. https://t.co/oQVJuwsXgL","tweet-1969814938299326564"
"Sun Sep 21 17:15:21 +0000 2025","@dustinforbianca @willashley05 ngayon lang kasi nabigyan ng spotlight after a decade 😮‍💨 yun nga lang feeling relevant at utak ubo mga fans nya hays 😮‍💨","tweet-1969812707491868758"
"Sun Sep 21 17:11:03 +0000 2025","@OkleZnaN Svaka cast sto si ubo da radis ono sto volis 😂 
Ahahhahah istina ziva, samo nisi ubo tacan tvit 😂","tweet-1969811624581267605"
"Sun Sep 21 17:00:04 +0000 2025","🚫 Brest : l’UBO censure Le Poing Levé pour avoir dénoncé des partenariats avec Thales

Le Poing Levé Brest a reçu un courrier l’informant qu’il se voyait « retirer le label ""Asso-UBO"", ainsi que l’ensemble des avantages qui y sont associés ».

https://t.co/E7OHEtyziE","tweet-1969808859947500028"
"Sun Sep 21 16:56:48 +0000 2025","hell week + fever (sipon, ubo, sore throat). damn, hindi po ganitong plot twist ang inaasahan ko","tweet-1969808038585626668"
"Sun Sep 21 16:49:57 +0000 2025","potaenang sipon to saet sa ulo","tweet-1969806316039520552"
"Sun Sep 21 16:49:53 +0000 2025","Imagine mataas na lagnat ng anak mo pero kailangan mong pumila ng 4am tapos maa-accomodate ka almost noon na??!!!!! ANG TATARAY PA NG MGA DOCTORS, NURSE AT IBANG STAFF SA PUBLIC!!!!","tweet-1969806296712204735"
"Sun Sep 21 16:49:29 +0000 2025","Pag mataas talaga lagnat ko paotsin hanap ng katawna ko 😭😭😭","tweet-1969806197453906419"
"Sun Sep 21 16:45:38 +0000 2025","wrong timing ang ubo’t sipon :(((","tweet-1969805229760917938"
"Sun Sep 21 16:44:31 +0000 2025","trauma na talaga sa sipon","tweet-1969804947140362295"
"Sun Sep 21 16:42:17 +0000 2025","@rrizal_y @alexandriak002 @Julpikrar Sing pasti aliran kondimen akeh, ubo rampe kudu lengkap 😀. Sodus semaramg wes legi, ga perlu kecap","tweet-1969804385095139713"
"Sun Sep 21 16:37:58 +0000 2025","Tindi ng cravings ko ngayong may lagnat ako baked sushi san naman ako hahanap 😅","tweet-1969803301194752132"
"Sun Sep 21 16:29:46 +0000 2025","Fr lala ng lagnat ko now 🥹","tweet-1969801237064470769"
"Sun Sep 21 16:22:14 +0000 2025","pagtapos ng lagnat, lbm sumunod acid with matching rhinitis. I love my life.","tweet-1969799338890322206"
"Thu Nov 20 13:44:14 +0000 2025","@FredericKaiser7 @dg_graeber @WaltherWegner Anderes Kürzel, das sich immer gut einstreuen lässt: UBO.","tweet-1991502851609358590"
"Thu Nov 20 13:41:20 +0000 2025","ME: Masama na talaga pakiramdam ko (balak ko sana hindi pumasok) CO-TEACHER: Ayh mam pagdadala nalang kita ng maraming biogesic. Need mo pa turuan sumayaw mga candidates bukas. 

Ni hindi ako makapag focus kanina kasi grabe na yung ubo at lagnat ko, naka facemask naman 😰.","tweet-1991502121150345340"
"Thu Nov 20 13:38:50 +0000 2025","kiningina talaga taas pa ng lagnat nakaka tesub","tweet-1991501490461241750"
"Thu Nov 20 13:37:25 +0000 2025","sumakit na nga ren ang ulo sa sipon na ’to","tweet-1991501135610540186"
"Thu Nov 20 13:30:29 +0000 2025","huhu skip muna ako for 2dei also anlala ng sipon ko mga teh","tweet-1991499390784270792"
"Thu Nov 20 13:24:21 +0000 2025","@_frostypeach nakakahawa yung lagnat mo !","tweet-1991497845787226163"
"Thu Nov 20 13:23:42 +0000 2025","ify nawala lagnat ko guys HAHAHHAHAHAH","tweet-1991497684415574351"
"Thu Nov 20 13:21:05 +0000 2025","nawalan ako ng lagnat sa mv ng sweet tooth 

BINI FLAMES OUT NOW
BINISweetTooth MV OutNow

#BINI_SweetTooth
#BINI_FLAMES #BINI","tweet-1991497024915775991"
"Thu Nov 20 13:10:25 +0000 2025","para nawala lagnat ko be 🤟🫶","tweet-1991494341710475581"
"Thu Nov 20 13:06:22 +0000 2025","春売らら…ってコト！？","tweet-1991493321760661919"
"Thu Nov 20 12:58:26 +0000 2025","正式までしばらくさよなら
#スタレゾ #スタレゾSS https://t.co/FG78e5xGGB","tweet-1991491325729112080"
"Thu Nov 20 12:53:24 +0000 2025","mawawalaaaa talagaaaa lagnat ko sa mga ud ni marcooooo hahahahaha","tweet-1991490057191190949"
"Thu Nov 20 12:53:23 +0000 2025","Tagal na ng sipon ko huhu","tweet-1991490051868618813"
"Thu Nov 20 12:48:28 +0000 2025","Androidスマホ利用中。
Chrome系ブラウザでAdguardだとCookie警告出ないが、Firefox系でuBO利用だとCookie警告でるサイトあるのは何でだ？ログみても原因不明。
ちなみに、理科大、CNET Japan、ZDNET、エンジンウエブ、クルくら。どれもuBlock Originの要素選択モード使ってマイルール追加で消えた。","tweet-1991488815245246603"
"Thu Nov 20 12:45:32 +0000 2025","Androidスマホ利用中。
Cookie警告がAdguardだと消えるのに、uBOだと消えないのは何故だ？Adguard Cookie Noticeフィルタは追加済。
ちなみに？クルくら、理科大、CNET、ZDNETなど。要素選択モードでマイルール追加で対処は出来た。ただログ追っかけても原因分からん。

ちなみに追加したルール↓ https://t.co/sFqfVzDyyE","tweet-1991488077513257443"
"Thu Nov 20 12:43:39 +0000 2025","Pag nalang magaling na sa ubo ang mga bata","tweet-1991487603477196922"
"Thu Nov 20 12:42:35 +0000 2025","Headache, ubo, sipon, dysmenorrhea, back pain. Haysssss ayoko na po 😭😭😭","tweet-1991487334513274951"
"Thu Nov 20 12:38:20 +0000 2025","@Philco750062 @franceinter @AdeleVanReeth @laurentfrisch @SibyleVeil @egaucher @lucas_heral @Vincemeslet Et pas de danger en cas d'excès de savoir! Bravo. @UBO_UnivBrest","tweet-1991486265037123608"
"Thu Nov 20 12:23:41 +0000 2025","Severe lagnat? dont pray for me
But SCHOOL WORKLOADS?! PRAY FOR ME PLSPLSPLS","tweet-1991482578319340023"
"Thu Nov 20 12:23:02 +0000 2025","@ubo_mousa @HumansNoContext الله يهديك  يالحمادي تارك سياسة  وتركز علي بطون الحريم","tweet-1991482414028452234"
"Tue Oct 21 18:13:33 +0000 2025","May sugat na ilong ko dahil sa sipon lala 🫠","tweet-1980698990695026945"
"Tue Oct 21 18:08:38 +0000 2025","@KaelanJoyce UBO search returns Nadiya and Nicholas Miller as directors of CRE ltd.","tweet-1980697751630541252"
"Tue Oct 21 18:08:35 +0000 2025","tangina buhay kung hindi lagnat lbm naman","tweet-1980697738137465279"
"Tue Oct 21 17:59:40 +0000 2025","and yeah they became my assurance I will always be thankful to them... they don't know how my panic attack attack.. (😭😭) I was so scared to face everyone like yeah I get panic and started to shake in my organs but also visible in virtual 💔💔 I can't even cry bcz of this sipon","tweet-1980695495787139186"
"Tue Oct 21 17:58:01 +0000 2025","ubo't sipon pa ba 'to o parusa na","tweet-1980695082249646461"
"Tue Oct 21 17:49:26 +0000 2025","Dapat sa inyo binibigyan ng sipon as freebie tangina","tweet-1980692921172259157"
"Tue Oct 21 17:36:47 +0000 2025","@Altcoin_Gold @peaq it's wild how ubo could flip the script on job loss, putting power back in our hands.","tweet-1980689739255607618"
"Tue Oct 21 17:35:19 +0000 2025","Appreciation post sa team live lalo na kay habibi may sakit at ubo na pero jan pa rin support sa dalawa. Hindi na siya lumapit kase may sakit siya . Pagaling ka habibi ingat din po kayo pauwi 🙏🫶🏻 https://t.co/Z6ija774e2","tweet-1980689366520578298"
"Tue Oct 21 17:26:51 +0000 2025","curious ako kung pumuputok na rin ba yung ubo ni jho","tweet-1980687238293053491"
"Tue Oct 21 17:16:58 +0000 2025","@SoundBreakPH @SB19Official isisinga ko na lang tong sipon ko hahaha...eeeww

FMAde FOR SB19
@SB19Official
 #SB19
#PPOPKingsAtTheFMAs","tweet-1980684750508683485"
"Tue Oct 21 17:15:56 +0000 2025","Ubo na may kunting review","tweet-1980684490323423505"
"Tue Oct 21 16:57:12 +0000 2025","@FisicoImpuro AMIGO  MIO  LE  DIERON  TIEMPO  Y  PAPAYA  A ESE  HP   PERRO  , Y  EL  CONDENADO   TUVO  TIEMPO  PARA   ESCOGER EL  MAGISTRADO  Y  GIRARLE  MILLLONES  XQ  ESO  UBO MILLONES  X   DEBAJO DE CUERDA  ,  ASI ES COMO URIBE SIEMPRE LO A HECHO. SIEMPRE https://t.co/XztoFophAE","tweet-1980679776407814148"
"Tue Oct 21 16:55:41 +0000 2025","Na-overdose ata sa cough syrup ang kentot. 

Tama naman siguro assumption na magaling na ubo nya noh?

#FELIP
#SB19","tweet-1980679395393302872"
"Tue Oct 21 16:51:29 +0000 2025","Once that word is mentioned on a tweet ubo yazi kuzo yucwa amadoda 🤣","tweet-1980678337358860423"
"Tue Oct 21 16:49:44 +0000 2025","@ala693872 @TGtarnogorski Doczytaj a uzupełnisz wiedzę ze zioła też mają skutki uboczne
To ze dzieci sąsiadów nie chorują to udowodnij ze to wina szczepionki !! Jeden ma raka drugi nie i wpływ ma na to mutacją genu a nie czy był szczepiony 
Sprawdź ile szczepień wykonuje sie i jaki % poważnych sk. ubo. 😎","tweet-1980677897892343995"
"Tue Oct 21 16:48:28 +0000 2025","🤣🤣🤣🤣🤣
المدعي لحاله 
من شذ شذ بالنار. 
ودايم شاهد العاهره القواده 🤣🤣🤣🤣🤣","tweet-1980677579615969650"
"Tue Oct 21 16:47:58 +0000 2025","ano ba tong ubo na to, gusto ko na mag mais con yeloo!!!","tweet-1980677453820621315"
"Tue Oct 21 16:41:47 +0000 2025","@bwoanified bosit bosit 2 days na talagang may lagnat","tweet-1980675897029193735"
"Tue Oct 21 16:33:09 +0000 2025","Thank you for showing up today, Jho! You did your best and we all saw it. Thank you for pushing through. Pahinga kana at panigurado yung lagnat mo babalik nanaman ’yan. Congratulations sa naging milestone mo today, another dream unlocked! I love you, so so proud of u! 💙💙","tweet-1980673725520560478"
"Tue Oct 21 16:26:41 +0000 2025","umubo ubo pa sya😭","tweet-1980672094162809273"
"Thu Nov 20 12:22:34 +0000 2025","Inang sipon to","tweet-1991482297154211951"
"Thu Nov 20 12:20:39 +0000 2025","@ubo_mousa @HumansNoContext الحمادي ترجم","tweet-1991481817258684689"
"Thu Nov 20 12:19:33 +0000 2025","@HumansNoContext 🤣🤣🤣🤣🫵🏼","tweet-1991481540631753071"
"Thu Nov 20 12:18:53 +0000 2025","スタレゾ少し触ったけどエモートにヘドバン無いから覇権取れないかもしれない","tweet-1991481373300052167"
"Thu Nov 20 12:11:11 +0000 2025","Ang random nung biglang masasamid si friend tapos parang pang-ER levels na 'yung ubo! 😭#LaVendetta #KapusoFeels 

For more Kapuso Feels, visit: https://t.co/biPqtA3U7V https://t.co/MDKH1PEYxC","tweet-1991479434713391443"
"Thu Nov 20 12:09:14 +0000 2025","Wa nay mas sakit pas ubo huhu 🫩","tweet-1991478941845188632"
"Thu Nov 20 12:07:09 +0000 2025","Sge bomba lang kahit may ubot sipon hahaha","tweet-1991478420166074674"
"Thu Nov 20 12:04:52 +0000 2025","Too much red tape in the UK. Have spent whole morning fucking about with government one logins, CDD, UBO and governing documents just to get business remittances. Taking time away from me actually producing revenues that fund the blob to creates such hurdles. Sisyphus manifest.","tweet-1991477841939353664"
"Thu Nov 20 11:55:55 +0000 2025","Ampotek na lagnat to","tweet-1991475592798302319"
"Thu Nov 20 11:35:43 +0000 2025","tambal sa dry sore throat ug sipon??? SNOWBEAR.","tweet-1991470506911109516"
"Thu Nov 20 11:32:29 +0000 2025","Taena nauna pa lagnat kesa dun sa pinalaundry ko","tweet-1991469693593612296"
"Thu Nov 20 11:31:42 +0000 2025","@kikayGM Good din Yan kapag may sipon hahahahaa","tweet-1991469496041873827"
"Thu Nov 20 11:28:36 +0000 2025","hindi na aq nawalan ng sipon 😁","tweet-1991468715838435665"
"Thu Nov 20 10:52:08 +0000 2025","@ALfalehaaa اكذب الكذبه حتى تصدقها","tweet-1991459538923581919"
"Thu Nov 20 10:45:20 +0000 2025","took me an hour to find saan mali 🙃 lagnat + alphalist combo lala","tweet-1991457828960338402"
"Thu Nov 20 10:14:11 +0000 2025","Kung kinsa man to akong nakasakay ganina, hayop kaaaaa gi ubo kog taman pinugong sakong katawa sa tricycle HAHAHAHAHHAHAHAHHAAHAHAHHAHAHHAHAA","tweet-1991449989055430807"
"Thu Nov 20 10:12:22 +0000 2025","Inang ubo ‘to ayaw ako lubayan.","tweet-1991449530496430424"
"Thu Nov 20 09:59:09 +0000 2025","‼️ 3 DAYS TO GO!

- In three days, November 23 in Pathum Thani, Thailand, Yuri Sakunts will fight Pipat Chaiporn for the vacant UBO world Super Welterweight title.

The Countdown is on! ⏳

#UBO #boxing #boxeo #boxe https://t.co/Lkq5rkVWNZ","tweet-1991446208125235612"
"Thu Nov 20 09:46:39 +0000 2025","@cypresssss1 May ubo sa utak","tweet-1991443059926761685"
"Thu Nov 20 09:41:49 +0000 2025","maka bounce back lang ako sa lagnat na to, gagala ako ng malala","tweet-1991441843251519744"
"Tue Oct 21 16:26:08 +0000 2025","@Girlboxingnow @glensharp33 @steve91nelson @KristalHart @TraceyLeeHolmes @ThatAlvaJohnson @mhdisabato @CoachKJ__ @CarlinYetts Women's boxing may become part of an MVP UBO, since MVP has already signed so many top women fighters. In an article already 2000+ words long (and 1000 words too long), it was too much to be explained and requires a separate piece.","tweet-1980671957939933480"
"Tue Oct 21 16:24:52 +0000 2025","@solarsichik naubo ubo pa yan sya😭","tweet-1980671640343310706"
"Tue Oct 21 16:24:47 +0000 2025","Okay, I think sumapat na ang mga tulog ko para mawala ang ubo at sipon ko.","tweet-1980671616456736852"
"Tue Oct 21 16:24:09 +0000 2025","يا الله خذ لك  مذحج   
قلنا لكم  مذحج أكمه حمراء  لا هو بأب ولا جد","tweet-1980671460307005785"
"Tue Oct 21 16:15:38 +0000 2025","Ty jed­nak pozwo­li­łaś, żebym ja nosił się coraz go­rzej […]. Cho­ciaż w na­szym domu wełna jest po­wsze­dnia ni­czym chleb, Ty zro­bi­łaś mi ubo­gie ubra­nia. Syn Adad-​iddi­nama, któ­rego oj­ciec jest jedy­nie pomoc­ni­kiem mo­je­go ojca, [ma] dwa kom­plety no­wych ubrań […]","tweet-1980669314744144177"
"Tue Oct 21 16:14:07 +0000 2025","grabe na ubo ko, tagal pa ma-post full ver ng binalewala ni willy boy","tweet-1980668932832014504"
"Tue Oct 21 16:14:04 +0000 2025","Tanginang lagnat to hinang hina na ko😭😭","tweet-1980668921482211503"
"Tue Oct 21 16:08:53 +0000 2025","sobrang taas ng lagnat ko tangina","tweet-1980667616655278182"
"Tue Oct 21 16:01:13 +0000 2025","@MaerotPretty @willcamagic eto beh lagnat na lagnat nanghihina na","tweet-1980665685375397912"
"Tue Oct 21 15:55:01 +0000 2025","Such clean and clear voice 🥺
https://t.co/UnUmgDOsrN","tweet-1980664127489208521"
"Tue Oct 21 15:51:37 +0000 2025","@willcamagic eto lagnat na lagnat","tweet-1980663271956054155"
"Tue Oct 21 15:46:59 +0000 2025","Not jmfyang related

Ang dami kong nakasabay kanina sa fastfood habang napila for order yung iba ubo ng ubo singhot ng singhot. Please wear face mask uso ang sakit ngayon. Stay hydrated pips","tweet-1980662106182807874"
"Tue Oct 21 15:42:01 +0000 2025","pabirthday mo ba 'tong lagnat ko Lord? BWHAHAHAHAHAH TAENA","tweet-1980660855672041746"
"Tue Oct 21 15:37:14 +0000 2025","bwesit na tonsil this ahh sabyan dayg ubo HAHAHAHA","tweet-1980659650929504752"
"Tue Oct 21 15:35:01 +0000 2025","salamat kasi mukhang babalik ang ubo ko dahil sayo @abyyydiaaa 🥰🤏🏻 HAHAHAHAHAHA EME LOVE U https://t.co/BTLwMMWcxs","tweet-1980659092734767425"
"Tue Oct 21 15:31:31 +0000 2025","Bawal mag ka sipon Sb19 pero nkkaiyak ang award nio... 😭😭🥹","tweet-1980658213273104764"
"Tue Oct 21 15:27:30 +0000 2025","@Alshbaani18240 ما عليكم زود   لا عدمتك","tweet-1980657202588447154"
"Tue Oct 21 15:24:38 +0000 2025","Parang matutuloy yung lagnat ko sa nagiging emosyon ko dito HAHAHA","tweet-1980656481549844985"
"Tue Oct 21 15:24:26 +0000 2025","@ubo_mousa انعم واكرم","tweet-1980656428722651355"
"Tue Oct 21 15:20:04 +0000 2025","“wow, di ka na pala TORPE ngayon?” 

“hindi, dami na natin pinagdaanan, MAG ASAWA na nga tayo”

Okay, baka lagnat lang 'to.","tweet-1980655332641882358"
"Tue Oct 21 15:16:51 +0000 2025","na para bang wala ako lagnat wahahaha #kayodlangnak","tweet-1980654520876306900"
"Tue Oct 21 15:04:46 +0000 2025","「アルファ85」
ありがとうございましタイガー🐯
知ってる人いっぱいいてハッピー‼️ターン🍪もうすぐハロウィンだね🎃
アルファは色んな人に会えるし話せるからもう喜びダイナマイト🧨","tweet-1980651480416928196"
"Tue Oct 21 15:02:35 +0000 2025","Grabe pa din ubo ni jho 🥺 inom ka ng gamot ah @bini_jhoanna  and rest na kayo","tweet-1980650930816290994"
"Tue Oct 21 15:00:29 +0000 2025","tanga talaga amputa kahit siguro gutom na zombie di papatulan utak mong may ubo???? girl shut the fuck up ur embarrassing ur shipdom 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭","tweet-1980650403705565412"
"Tue Oct 21 14:59:10 +0000 2025","@ginz1567 @SB19Official Baka nasobrahan sa gamot sa ubo 😂 Oks lang, bumabawi sya. I’m glad he bounced back really fast. That’s the good thing about being young.

FMAde FOR SB19
@SB19Official #SB19
#PPOPKingsAtTheFMAs","tweet-1980650071978086468"
"Tue Oct 21 14:57:01 +0000 2025","Université de Nihon - #Tokyo, #Japon 
Mardi 21 octobre 2025

Conférence 
La conception juridique de Saint-Simon 

Merci aux nombreux étudiants présents pour ma présentation et pour leurs nombreuses questions pour approfondir le sujet !

日本大学 - Nihon University
@UBO_UnivBrest https://t.co/9otPxGgGQs","tweet-1980649531105817028"
"Tue Oct 21 14:53:15 +0000 2025","The past 4 years, 100% of #UBO players have received opportunities to play at the next level! No other organization in the southeast has such success. Players who “go all in” &amp; desire to play WILL have opportunities. We have athletic &amp; academic advisors to assist players! https://t.co/CCVQWVuBuK","tweet-1980648582350025116"
"Tue Oct 21 14:42:33 +0000 2025","#حنا_عنوز 

فينا صبر فينا وفا  وفينا عفاف الأنبياء 
كذا تربينا وموج البحر ما ينسا الهدير

#الحجاز 
#عنزة 
#ولدعلي https://t.co/VXmJsKPF7D","tweet-1980645892064702791"
"Tue Oct 21 14:40:31 +0000 2025","@Noonaikaroha Sipon inabot ko sa kr trip ate haha nag 5° kasi tapos normal na jacket lang dala ko 😅","tweet-1980645377201303925"
"Tue Oct 21 14:35:43 +0000 2025","hope na magwala na ubo mo jho :((","tweet-1980644168604217652"
"Tue Oct 21 14:24:58 +0000 2025","Yung pagiging workaholic ko ang magiging dahilan ng lagnat ko jusko!!!","tweet-1980641465220124677"
"Tue Oct 21 14:22:13 +0000 2025","@kitzkhe @SB19Official Nakakatuwa nga at masigla na sya knowing na may ubo't sipon sya

FMAde FOR SB19
@SB19Official #SB19
#PPOPKingsAtTheFMAs","tweet-1980640772895690855"
"Tue Oct 21 14:17:49 +0000 2025","fucking sipon","tweet-1980639666853622054"
"Tue Oct 21 14:16:04 +0000 2025","tangina malayo daw sa bituka yung ubo nya😭😭😭 san yan malapit??","tweet-1980639226288042025"
"Tue Oct 21 14:15:00 +0000 2025","need ko na matulog kundi matutuloy tong lagnat ko c u nalang sa sat 🥀 https://t.co/kJNsrQj05b","tweet-1980638957928083925"
"Tue Oct 21 14:14:14 +0000 2025","Pakiubos lahat ng awards sa SB19 pls! Para yung suma side eye at ubo ng ubo eh matuluyan na. Eme HAHAHAHAHAHA","tweet-1980638766047064289"
"Tue Oct 21 14:10:30 +0000 2025","cornetto ba ang gamot sa ubo+sipon? kasi gusto ko ng cornetto!!!! 🤧","tweet-1980637822882312571"
"Tue Oct 21 14:05:10 +0000 2025","@alabrwd @ubo_mousa لوسمحت

الف وربعوميه

بالمصري احلا 🤪","tweet-1980636484127670318"
"Tue Oct 21 14:04:30 +0000 2025","Wala na cguro syang sipon tpos naka inom na sya ng 3 in 1 na 99% sugar 🤣😂

Mahal din namin kayong lima para sa inyo yan ☺️

FMAde FOR SB19
@SB19Official #SB19
#PPOPKingsAtTheFMAs","tweet-1980636315252310029"
"Tue Oct 21 14:04:23 +0000 2025","ubo
▬ك&amp;#x624;ب&amp;#x624;ن▬ك&amp;#x624;د▬خ&amp;#x635;م▬ا&amp;#x64A;هرب▬ايه&amp;#x64A;رب▬

⎐ابهررب⎐
⊵IPY1290⊴","tweet-1980636285573419213"
"Thu Nov 20 09:27:50 +0000 2025","woww, lagnat sipon asthma🫨🫨🫨","tweet-1991438327183225140"
"Thu Nov 20 09:12:26 +0000 2025","Lancement du colloque
LA VIE INTIME ET SEXUELLE DE LA PERSONNE VIEILLISSANTE EN PERTE D'AUTONOMIE

à la Faculté de droit de l'@UBO_UnivBrest, les 20 et 21 novembre 2025

Ouverture
Mickaël Lavaine, doyen Faculté
Muriel Rebourg, directrice Lab-LEX 
@FxRouxDemare, organisateur https://t.co/P0WtBjSPAd","tweet-1991434450375438761"
"Thu Nov 20 09:07:47 +0000 2025","May sipon na naman bwiset","tweet-1991433280307306496"
"Thu Nov 20 08:56:06 +0000 2025","@DanijelaFFM Ne prc ,boc, srbin viljuskom ubo dok su englezi jeli rukama ..","tweet-1991430340938985726"
"Thu Nov 20 08:45:12 +0000 2025","Unit Patroli melaksanakan Patroli Mobile pada malam hari di sepanjang Jl. Irigasi/Sipon. Dalam kegiatan ini, personel melakukan pemantauan situasi serta observasi terhadap aktivitas pengguna jalan untuk mencegah potensi gangguan kamtibmas.  #JagaJakarta #polriuntukmasyarakat https://t.co/6cbZSNfwrp","tweet-1991427596727545887"
"Thu Nov 20 08:43:00 +0000 2025","tang inang ubo 'to, nakakahiya umubo nang umubo sa room! 😖","tweet-1991427041707848020"
"Thu Nov 20 08:37:24 +0000 2025","Unit Patroli yang dipimpin Pawas Iptu Hendri Chaniago, S.H.,KRYD Patroli Presisi Cipta Kondisi Jaga Jakarta di Jln. Irigasi Sipon.Situasi wilayah terpantau aman dan kondusif dengan PJ Kapolsek Cipondoh AKP Yudha Prakoso, S.I.K., M.A. #JagaJakarta #polriuntukmasyarakat https://t.co/oMXf03HzR9","tweet-1991425631188627506"
"Thu Nov 20 08:33:14 +0000 2025","Paraalaman ko kung ang ubo ni Jhorell sa masasamang isip sa cavite","tweet-1991424583103369574"
"Thu Nov 20 08:31:59 +0000 2025","Ay si amiga ya vez que cuando tuve mi esposo no ubo mas de un año y siempre vatayando no me dejaba ni cargar nada pesado y pues  aproveche bien el tiempo asu lado  reíamos cantábamos ya vamos llegando a Pénjamo y yo le cambiaba a jícama y nos reíamos y me decía tu duérmeteyo t cu","tweet-1991424268891214060"
"Thu Nov 20 08:22:45 +0000 2025","idk if sa lagnat or naiinis ako sa paligid ko.","tweet-1991421946006065310"
"Thu Nov 20 08:22:25 +0000 2025","@ubo_tales ですね～！しかし30周年ってことで色々動いてくれて嬉しいですよね～！ワンチャンリマスターではなくTOSリメイクやってくれたらガン泣きしそうです😌","tweet-1991421860496699771"
"Thu Nov 20 08:17:50 +0000 2025","Bawal din pumasok sa work pag may sakit ka, lalo na kung may lagnat o symptoms, kasi delikado sa patients at sa staff. Nakaka-stress, pero kasama talaga sa risk ng healthcare field.","tweet-1991420707377660209"
"Thu Nov 20 08:16:37 +0000 2025","@SleeperBroncos Trevor Siemian.","tweet-1991420402753761644"
"Thu Nov 20 08:03:24 +0000 2025","コロッタめっちゃいい。けどアニカフェさん初日で枯れそう😂","tweet-1991417077962604860"
"Thu Nov 20 07:55:06 +0000 2025","Ang bilis ko talaga tamaan ng sakit jusko po kakagaling ko lang sa sakit ng ulo at ubo last week tapos ngayon tinamaan na naman :)","tweet-1991414987471089839"
"Thu Nov 20 07:51:52 +0000 2025","grabe sipon ko natulo mag isa pakasakit sa ulo","tweet-1991414174178775057"
"Thu Nov 20 07:50:50 +0000 2025","Dahil nakasecure na balik ulit yung lagnat ko hayup na yan mag sl talaga ko bukas","tweet-1991413912559099937"
"Thu Nov 20 07:49:43 +0000 2025","basag sa sipon","tweet-1991413631981089061"
"Thu Nov 20 07:44:15 +0000 2025","@bini_colet #to_colet unsa tambal sa ubo? Unta mawala ni before mag Binified. Haaays","tweet-1991412257398616183"
"Thu Nov 20 07:28:31 +0000 2025","gi ubo tas gaice cream","tweet-1991408299032633564"
"Sun Sep 21 16:17:13 +0000 2025","tanginang ubo to, sakitch lalamunan hey","tweet-1969798077411385640"
"Sun Sep 21 16:14:51 +0000 2025","@owshiicakes baka nga tuwang tuwa pa sya sa clout eh. Baka nga kasama pa sya sa gdm kung saan nag uusap yung mga fans nyang may ubo sa utak hahaha","tweet-1969797482495594898"
"Sun Sep 21 16:11:43 +0000 2025","@Chestnut_Satto may ubo sa utak mga azim stans","tweet-1969796693521830049"
"Sun Sep 21 16:11:16 +0000 2025","kahit suspend o di suspend yann, di talaga ako papasok (baka kasi bumalik lagnat ko heheh) https://t.co/36HZY6fpGu","tweet-1969796578425905434"
"Sun Sep 21 15:58:48 +0000 2025","lagnat talaga ang abot ko today ily montalban","tweet-1969793443057807470"
