"created_at","text","id"
"Sat Jun 21 23:42:22 +0000 2025","@_Letyciamoreen aku juga belum, pdhl aku lgi sakit
kamu mau sakit moyen??","tweet-1936570419802472930"
"Sat Jun 21 23:42:11 +0000 2025","Yaallah sampai saat ini masih sakit hati bgt krn jahat sekali 🥺. 
Yaallah ya rab aku berlindung kepadamu","tweet-1936570375053492232"
"Sat Jun 21 23:41:36 +0000 2025","lagnat manis tabuloc oysh","tweet-1936570227816579266"
"Sat Jun 21 23:41:32 +0000 2025","sakit hati bgt mas ridho nikah😭😭😭😭😭","tweet-1936570208162045991"
"Sat Jun 21 23:41:04 +0000 2025","@bacottetanggaid sakit bgt liatnya🤬","tweet-1936570092877484520"
"Sat Jun 21 23:40:59 +0000 2025","AAAAAAA MAU GILAAAA SAKIT BGT PDHL CMN MIMPI","tweet-1936570072140824916"
"Sat Jun 21 23:40:54 +0000 2025","@tanyarlfes Fokus❎
Sakit mata + sakit kepala ✅😭😭","tweet-1936570049739075815"
"Thu May 22 23:43:47 +0000 2025","Kalian klo haid sakit banget gasi perutnya? Klo iya klian minum apa ? Please ini sakit banget takutnya pas konser bulan depan ga kuat😭","tweet-1925699142417895932"
"Thu May 22 23:43:43 +0000 2025","@_AnN1K4_ Anehh,aku habis mimpi kerja dirumah sakit. Tapi rumah sakitnya menyenangkan banyak kasus aneh awkwkwk","tweet-1925699123426050355"
"Thu May 22 23:43:43 +0000 2025","@NDksev17 @ter_csc Org kalo udh punya penyakit hati gtu kak, mao kita sakit parah klo mnrt dy gaseneng mah gaseneng aja. Biarin aja biar berkah,","tweet-1925699122671079670"
"Thu May 22 23:43:41 +0000 2025","@collegemfs Iya dari bab 2 harus sakit berkaitan ni dikit lagi beres nder aku ayo semangattttt","tweet-1925699113196159239"
"Thu May 22 23:43:29 +0000 2025","@doyqim kalo sakit nanti diobatin number 13😁","tweet-1925699063564923070"
"Thu May 22 23:43:16 +0000 2025","Baru kali ini gue ngerasa kayak gini... beneran kayak yg sakit bgt kalau inget dia tuh, bahkan gue sampe ogah buat belajar gitar gara gara dia. Oh, my life getting worse cz of him, loved him turns out killing me slowly https://t.co/RJU0xLpeor","tweet-1925699008753803654"
"Thu May 22 23:43:01 +0000 2025","@DokterTifa barisan sakit jiwa jika bicara selalu keseleo. tanda kebohongan di perlihatkat Allah ...di kira cuma keseleo sesuatu yang keluar dari mulut seseorang itu kehendak Allah tak ada yang kebetulan....","tweet-1925698949546995747"
"Thu May 22 23:42:58 +0000 2025","@amelliafdw_ Kak @amelliafdw_ itu aku yg rep 😭akun ku sakit😞

Kalo ini masuk g ya 😞","tweet-1925698935273714072"
"Thu May 22 23:42:52 +0000 2025","so intense sampe sakit banget DEG GITU JANTUNG GW","tweet-1925698910103777779"
"Thu May 22 23:42:38 +0000 2025","@LosmenInn Meowning, Losmenn! Pipi nya gembul karena kebanyakan mam mochi kemarin :3 ih by, maaf aku kemarin lalai karena Ningning cabang Indonesia lagi sakit. 😭💧😭💧tapi sekarang ready deketin kamu terus dan dapet kabar dari kamu. 🥺💗 kamu masih semangat kan?","tweet-1925698849433169963"
"Thu May 22 23:42:26 +0000 2025","DEBUT SAMA JIYONG GK LU KYU KALO GK GUE PUKUL. JIYONG NANGIS/SEDIH/SAKIT HATI AK GK TERIMAA","tweet-1925698800485609530"
"Thu May 22 23:41:57 +0000 2025","the rill nangis karena teman itu lebih menyakitkan daripada karena pasangan. sakit juga ya temanmu seberubah itu","tweet-1925698679060500828"
"Thu May 22 23:41:26 +0000 2025","@Hanboin oh kirain hiks, siapa tau ya harus mengalami dulu. keren bgt yang dari ideas tiba-tiba, jadi kayak ada cerita dalam otaknya gitu. IYALAGI WKWKW kayaknya yg ini dari oengalaman soalnya sakit bgt. effortnya sudah beli kaca pembesar jadi bangga. 🥺","tweet-1925698550618279944"
"Thu May 22 23:41:18 +0000 2025","H-5 DAN YAP SAKIT PERUT DAN JANTUNG GUE SELALU BERDEKUP KENCANG SETIAP BANGUN TIDOR 😀","tweet-1925698513985257572"
"Thu May 22 23:41:08 +0000 2025","hii manteman kl lewat tl plzz bantu tag akun ku yash gi sakit, kamsahamnida https://t.co/fCQ9bBRULN","tweet-1925698472356839855"
"Thu May 22 23:41:05 +0000 2025","Gw sangat amat 90% sure ipk gw nurun sem ini krna gw bener2 gak bisa kelas pagi....also dgn se sakit apa gw di sem ini (mentally and physically) so....","tweet-1925698460633759838"
"Thu May 22 23:41:00 +0000 2025","Work! Butuh masukan. Izin curhat.
Aku bulan ini habis kontrak probation. Gak tau lanjut atau enggak. Ayah aku lumpuh sebagian, ibu aku lagi sakit. Mending tutup kontrak atau lanjut ya?
Gaji aku 2,4 diluar kota 8 jam dari rumah.","tweet-1925698441151135799"
"Thu May 22 23:40:37 +0000 2025","@tar0cahayu Terima kasih atas perhatiannya bibubb. Emang di daerah ku sekarang lgi musim sakit, ak bingung kapan coba musim kawin 🤤🤤 https://t.co/y7kzOWovnq","tweet-1925698344506069324"
"Thu May 22 23:40:18 +0000 2025","@kylasahi Alhamdulillah, aku waktu itu hari pertama flight ke sg, sakit mampus mau pingsan diatas 😭","tweet-1925698265174986889"
"Thu May 22 23:39:57 +0000 2025","@pwettyeay akuu baru aja day 1 selasa minggu ini, yaAllah perut sakit, tulang ekor sakit, punggung pegel kl mau jalan lemes wkwk","tweet-1925698175882391731"
"Sat Jun 21 23:40:24 +0000 2025","@vikririzk @ody_odyaja Ga sampe biarin mayit ortu 3 harian jg kalik, itu nenek gw meninggal umur 80an/90an gw lupa yg rawat tante gw kdg sama emak gw yg ikut ngerawat sesekali, bahkan yg ngecek blio udh berpulang itu emak gw (mamah penisiunan nakes) yg waktu itu kesana buat ngerawat blio krna sakit","tweet-1936569924237025578"
"Sat Jun 21 23:39:47 +0000 2025","sakit","tweet-1936569767999287594"
"Sat Jun 21 23:39:46 +0000 2025","@velainne Tapi ndapapaa??? Kalo ada yg sakit periksain yaa takutnya jangka panjang nanti 😔","tweet-1936569763637104990"
"Sat Jun 21 23:39:23 +0000 2025","Sakit sakit sakit","tweet-1936569669357371501"
"Sat Jun 21 23:39:19 +0000 2025","@munvess Serah lo, kalau sakit hati karena di bub kagak papa semisal kagak mau reach out lagi","tweet-1936569653360504862"
"Sat Jun 21 23:39:09 +0000 2025","@PutraAndal8235 @psi_id Bagus ... Semakin lama hidup dan panjang umur bisa jadi contoh nyata bagaimana Jokowi jadi monumen hidup dgn penderitaan sakit yg takkan berhenti 

Begitulah cara Jokowi menzolimi WNI selama 10 tahun terakhir","tweet-1936569608968024372"
"Sat Jun 21 23:39:07 +0000 2025","@dee_useuun Lohh kakak sakit???

JOSSGAWIN FANDAY21 VIETNAM
#JGFANDAYxVIETNAM","tweet-1936569601783197715"
"Sat Jun 21 23:39:00 +0000 2025","@jimmies_again Siapa yg sakit?","tweet-1936569574616715666"
"Sat Jun 21 23:38:55 +0000 2025","I hope the house challengers picked them sa big jump. Ang sakit lang ng ShuKla part 2 feels pag sila ang natanggal knowing the situation outside na iba ang laban sa botohan pag may generation wealth talaga.","tweet-1936569549668917267"
"Sat Jun 21 23:38:48 +0000 2025","@KangManto123 Memangnya kau kira baru ini kali Kapal2 Induk Amerika lewat di Selat Malaka,sampe segitunye ente sakit hati😂😂😂","tweet-1936569523458752531"
"Sat Jun 21 23:38:47 +0000 2025","May sakit ang KenTell???? Llluuhhhh.. Pero ang galing parin nila.. Sana makapagpahinga sila after.. 

SB19 UNLEASHED IN TAIWAN
@SB19Official #SB19
#SB19atHitoPop2025","tweet-1936569520132690080"
"Sat Jun 21 23:38:32 +0000 2025","@DokterTifa Semoga segera tobat sebelum semakin parah sakit yang diderita sebagai akibat perbuatannya","tweet-1936569453267050538"
"Sat Jun 21 23:38:21 +0000 2025","@AdelRevaaa Lagi sakit","tweet-1936569410967474485"
"Sat Jun 21 23:38:18 +0000 2025","Lagi ada virus sakit mata apa ya, temen w kena krn adeknya, adeknya kena dari temen mainnya. Terus mba w kena dari cowoknya, cowoknya kena dari tetangganya. Nie mata w udah berasa aneh jg (semoga cuma feeling aja sih aamiin)","tweet-1936569398388768921"
"Sat Jun 21 23:37:25 +0000 2025","sakit ng legs ko shuta wala naman nag sabi na nakakanginig tuhod yung square tile flip kahapon 😭😭😭😭😭😭","tweet-1936569176212258889"
"Sat Jun 21 23:37:16 +0000 2025","@tanyakanrl Kocak banget sakit cuma gara² gadiizinin liat tt🤣 mbak, lo udah gede woe udah 27 masa gini aja gatau harus gimana. Cutoff mbak cutoffffff. Cowo di bumi bukan dia doang. Tapi kalo lo mau nyesel udah pap tt trus ditinggalin sih yauda, gosah ngirim sambatan penyesalan ntar","tweet-1936569135938580764"
"Sat Jun 21 23:37:12 +0000 2025","@gnie0ris @ratuataugina aku pake ga sakit sih ka nyaman, even bawa laptop 
*fyi laptop ku yg 15,6 itu mayan beratnya tapi pake tas ini ga sakit","tweet-1936569117949169687"
"Sat Jun 21 23:37:10 +0000 2025","@vikririzk @ody_odyaja Ini bener banget...
Klo belum nyobain please jgn menghakimi please...
Cobain dlu deh gak usah sampe bertahun"".. cobain 2bulan aja full jagain ortu yg sakit pikun bgni.","tweet-1936569111246733436"
"Sat Jun 21 23:37:08 +0000 2025","Leachon: Dahil sa tag-ulan, increase humidity, stagnant water at full sanitation sa flooded areas, expected natin na ang Pilipinas ay dinadaanan ng 22 typhoons a year. Naggu-hrupo ang sakit sa 4 na category ang mosquito-borne illnesses 'yan at dengue fever.","tweet-1936569103470530705"
"Sat Jun 21 23:36:58 +0000 2025","dan rasa sakit yang aqeela dapat tanpa rasa dendam juga ga sia sia","tweet-1936569059786871220"
"Tue Apr 22 23:47:02 +0000 2025","ANG SAKIT SAKIT NA TALAGA 😭","tweet-1914828321520578990"
"Tue Apr 22 23:46:56 +0000 2025","Cinta sesuatu yg indah bila anda bertemu dgn yg tepat..tp cinta juga boleh jd sgt sakit bila anda salah bertemu pasangan..pilihan di tangan anda..anda memilih anda merasai..ok skrang siapa nk jd cinta sy hahahahahaha","tweet-1914828298703790363"
"Tue Apr 22 23:46:50 +0000 2025","@Littlesweet___ waduh ini ya tanda-tandanya hati kita sedang sakit","tweet-1914828270920782039"
"Tue Apr 22 23:46:48 +0000 2025","tp untung maskot smyle nya menggelembung, jd lumayan membantu crew yg ada di dalamnya biar egk terlalu sakit","tweet-1914828263006069104"
"Tue Apr 22 23:46:41 +0000 2025","@mydaylistory Aku pengen ketemu day6 supaya ada pelarian dari kenyataan yang udah sakit, eh malah makin disakitin sama melani 😭","tweet-1914828234484842843"
"Tue Apr 22 23:46:38 +0000 2025","mak gue sakit hati ga ya anaknya dibilang gitu, dia denger but no reason jir ( i forget she's don't love me )","tweet-1914828221004308881"
"Tue Apr 22 23:46:23 +0000 2025","sik demam, tapi sakit tekak hishhhhh tak suke!","tweet-1914828160002351332"
"Tue Apr 22 23:46:21 +0000 2025","SAKIT NG TONSIL KKKKKIOOOO","tweet-1914828150762246350"
"Tue Apr 22 23:46:06 +0000 2025","@Adhan_ran rasain aja sampe sakit btt","tweet-1914828089533841693"
"Tue Apr 22 23:45:49 +0000 2025","kalo perutnya sakit rasanya mau ambil semua isi yang ada di perut.","tweet-1914828016041255016"
"Tue Apr 22 23:45:33 +0000 2025","Sakit hati mak🫠","tweet-1914827950467506456"
"Tue Apr 22 23:45:29 +0000 2025","@kesi_aj @JianLie6 @RekamDigital_ Itu yg aku rasain sendiri. Dan pengalaman kk ku jg sama. Anak pertama sma dr cowo, jahitan rapi. Anak ke2 sama dr cewe, jahitannya sampai lepas. Trus beliau maksa ngejan, ngeluh dikit aja kkku, langsung diblg “ah ga sakit, saya jg ngerasain kok” sama dr cowo ga begini","tweet-1914827931718963505"
"Tue Apr 22 23:45:17 +0000 2025","syittt men sakit bgt","tweet-1914827880917606738"
"Tue Apr 22 23:45:11 +0000 2025","@natacantiik yang punya rumah sakit gasih ini tuh di series spare me your mercy 😭✌🏻 kokopan anjir wtf","tweet-1914827855764316533"
"Tue Apr 22 23:45:04 +0000 2025","@KangManto123 ya kalo udah tua sakit-sakitan harus pensiun lah. jangan jadi beban negara.","tweet-1914827828891398398"
"Tue Apr 22 23:44:45 +0000 2025","@Nindimarina Jadiny yg sakit yang mana","tweet-1914827748234969285"
"Tue Apr 22 23:44:38 +0000 2025","@moisellcc Sakit sih pasti","tweet-1914827717461336248"
"Tue Apr 22 23:44:37 +0000 2025","KUPING KU SAKIT LAGI 🥹

Probably no stream until next week...","tweet-1914827715427098645"
"Tue Apr 22 23:44:32 +0000 2025","@tanyarlfes Klo aq pasti Onit ka! Gile ini sepatu nyaman polll pokoknya. Mau sol nya udah tipis juga ga pake sakit di kaki. Juara bangettt","tweet-1914827691234353580"
"Tue Apr 22 23:44:20 +0000 2025","@TuanTakur_25 Dari awal sampe akhir ketawa ngakak mulu sampe perutku sakit tapi filmnya agak gore yg punya fobia terhadap darah tidak disarankan untuk menonton","tweet-1914827644191039967"
"Sat Jun 21 23:36:52 +0000 2025","@sungchanzo Sakit hati.","tweet-1936569037376602401"
"Sat Jun 21 23:36:18 +0000 2025","ga bisa bayangin liat ibu dan adik yang meninggal di tanggal yg berdekatan, pastinya sakit banget","tweet-1936568892526342334"
"Sat Jun 21 23:36:06 +0000 2025","Timbog kaya pala dalawa kayo may lagnat/sakit","tweet-1936568843989623163"
"Sat Jun 21 23:35:51 +0000 2025","@tanyakanrl wkwkwkwk sakit pengen liat tt 😭😭😭😭","tweet-1936568778395115879"
"Sat Jun 21 23:35:45 +0000 2025","kapan lg dibikinin, dituangin, dan dianterin wedang ke tempat gue duduk yg mana biasanya semua dilakuin sendiri🙂 mana belio tidak pernah lupa comfort food kita kl lg sakit, disediain sapo tahu🥹","tweet-1936568756161085671"
"Sat Jun 21 23:35:44 +0000 2025","biasanya kl sakit dimarahin disuruh ke dokter biar ✨ga males dan bisa berfungsi✨ini dihandle with care kek barang fragile (ya emg sih)","tweet-1936568752612790557"
"Sat Jun 21 23:35:39 +0000 2025","@Narasi_winda Tel Aviv emang hancur sih tp bandara masih bisa digunakan. Sampe rumah sakit kena sasaran juga tuh","tweet-1936568728147350014"
"Sat Jun 21 23:35:32 +0000 2025","kak dani deket lagi sama cewek yang dulu perna deket sama dia, namanya YULIA. ku pengen ancurin semua yulia yang ada di muka bumi ini, sakit bangettt sampe sesek. walaupun cuman mimpi tapi nyesek","tweet-1936568700917948821"
"Sat Jun 21 23:34:44 +0000 2025","@margams_ demi allah sakit hati","tweet-1936568500505735447"
"Sat Jun 21 23:34:29 +0000 2025","@velainne astaga. harusnya kemarin kamu langsung pijat biar badan ga terlalu sakit","tweet-1936568435288469592"
"Sat Jun 21 23:33:40 +0000 2025","SAKIT HATI BANGETTT","tweet-1936568231243960721"
"Sat Jun 21 23:33:29 +0000 2025","@DokterTifa Owh ternyata yg nonjol dibalik bajunya itu alkes toh. Brarti yg sakit bukan cm kulitnya tp organ dalamnya juga 🤔 https://t.co/v9BV5qi96i","tweet-1936568184532078715"
"Sat Jun 21 23:33:28 +0000 2025","@kiyomigummy Pagi, waduh gummy jangan sering  bergadang sampai pagi subuh ntar sakit loh","tweet-1936568181340127282"
"Sat Jun 21 23:33:25 +0000 2025","@kokuymi Paksain, sakit lo entar kagak makan","tweet-1936568166072889648"
"Sat Jun 21 23:33:16 +0000 2025","Done watching #TheOathofLove 🥳 iseng nonton dramanya Xiaozhan x YangZi, ternyata gemas. Nangis dikit bagian ayahnya sakit lagi. Udh gitu kirain bakal ada epsd gak direstuin berlarut2 dari ortunya Gu Wei, eh ternyata aman. Btw Xiaozhan cakep bener 😍

https://t.co/NHVEcN5dsw","tweet-1936568130035438028"
"Sat Jun 21 23:33:08 +0000 2025","plis skrg knp tiap main sakit ya","tweet-1936568097944854546"
"Sat Jun 21 23:32:44 +0000 2025","May sakit na rin ang mga kids😁

#kentell #kentellverse","tweet-1936567996870484180"
"Sat Jun 21 23:32:04 +0000 2025","sakit perut kenapa lagi ini aku?? masa rotinya?? huhu","tweet-1936567827286417583"
"Sat Jun 21 23:31:37 +0000 2025","Sakit perut krna kebanyakan makan makanan yg tidak baik-_- skrg bolak balik kamar mandi dan ambeien sedikit kumat-_- semoga setelah ini bisa mengontrol makan dgn bijak","tweet-1936567716359659825"
"Sat Jun 21 23:31:33 +0000 2025","Adek gue nih stress apa gimana dah tiap liat gue istirahat gak seneng banget kontol. Ada duit buat gofoood nyuruh2 masak padahal dah dibilangin mama aku lagi sakit lagi istirahat biar pas wisuda atleast 90% sehat terus biar bisa MCU segala.","tweet-1936567698357719506"
"Thu May 22 23:39:53 +0000 2025","sedih banget anjir, gara gara sakit aku ga bisa ikut kelas (ketiduran jir grgr obat), ikut radiv, ikut rapat stuban, bahas tugas, nyicil laprak
merasa bersalah bgt sama temen""ku..😞😞😞
maaf ya guys","tweet-1925698159264567708"
"Thu May 22 23:39:31 +0000 2025","@danmujle Jawab aja, ""iya nanti gw tobat, kalau skrg terpaksa krn laper. Nah kalau elu, komentar sok2an dan bikin gw sakit hati, bikin malu depan banyak org, gw pastiin gara2 momen ini, elu ketunda masuk surganya krn gw gtw bisa ikhlas maafin elu apa enggak, Ingat kata2 gw ini ya""","tweet-1925698065081434500"
"Thu May 22 23:39:31 +0000 2025","danheng mau mode imbibitor lunae aja cuma perlu ditusuk sekali, ini dia mau aktifin mode itu hrs koyak jantungnya berkali kali,,,, sakit hati awak","tweet-1925698064909554084"
"Thu May 22 23:38:51 +0000 2025","sakit banget ya Allah sesek bgt","tweet-1925697897745551483"
"Thu May 22 23:38:34 +0000 2025","@deliabe44 @pannchoa @MorningDews_ Dia mah legit sakit jiwa. Ga ada uang berobat apalagi beli album n ntn konser. Jd cm punya bacotan buat bikin dirinya hepi dlm halusinasinya

Kasian pdhl kyu plg benci fans modelan gini","tweet-1925697829311316165"
"Thu May 22 23:38:27 +0000 2025","@Chynthia_K Lah ko ente yg sewot...???
Siapa bilang berhengi
Msh ada Proses hukum kasus pidana pencemaran nama baik oleh Jokowi, dan gugatan pidana lain dr gerombolan kalian jg msh berproses...
Tunggu aja di pengadilan...

Sabar ya Cyn, menerima kenyataan itu ngga mudah ya, klo lg sakit 🤣🤣","tweet-1925697797765931344"
"Thu May 22 23:38:19 +0000 2025","@Simemaki Karena bagi mereka hanya mrka yg benar, dan suka bawa nama rakyat padahal hny gerombolan mrka aja yg sakit hati...🤣🤣🤣","tweet-1925697765469802777"
"Thu May 22 23:38:17 +0000 2025","Gk tau lahh gw aneh bgt 😭, td mlm tmn gw ngjkin jajan es cekek lg tp gw gk mau karna tkut diare lg. Ya udh gw bli lg ngebuktiin klo diare lg fix sih krna es cekek. Ehh bnr aj td pagi jam set 4 gw sakit perut bgt diare sampe jam set 5 🙂. Dulu juga pernh somay pinggir jln.","tweet-1925697758331076726"
"Thu May 22 23:38:00 +0000 2025","ya ampun padahal niat begadang, karena datang bulan gue ketiduran soalnya sakit perut.","tweet-1925697684377092234"
"Thu May 22 23:37:41 +0000 2025","PLS ABIS PUP MALAH MAKIN JADI SAKIT PERUTNYA 😖😖😖😖😖😖😖😖😖😖😖😖😖😖😖😖😖","tweet-1925697603343138854"
"Thu May 22 23:37:35 +0000 2025","@adinatazain ya seharusnya lu ga blgin gw gini sakit hati anj soalnya kala kupandang kerlip bintang nan jauh disana sayupku dengar melodi cinta yang hahahaha","tweet-1925697580194795656"
"Thu May 22 23:37:30 +0000 2025","sakit bgt... jujur huft","tweet-1925697557180645545"
"Thu May 22 23:37:29 +0000 2025","@PlusUltraClass Ak gk stuju,,,, nti sakit lagii😞😞","tweet-1925697555305771271"
"Thu May 22 23:37:23 +0000 2025","lowkey gusto ko palitan yung layout ko kasi parang kulay sipon ata yung background ni shua 😭","tweet-1925697531289149499"
"Thu May 22 23:37:06 +0000 2025","DEMI ALLAH WAALLAHI SAKIT BGT DEMI ALLAH KAYA GAKUAT 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔","tweet-1925697458513813911"
"Thu May 22 23:36:59 +0000 2025","@enakrebahan ga tega gw orang lembaga pd sakit","tweet-1925697428402966830"
"Thu May 22 23:36:27 +0000 2025","@uranususerr IYAAA, gila sick bgt sumpah sakit jiwa","tweet-1925697295141503283"
"Thu May 22 23:36:09 +0000 2025","Bahkan pas aku lg sakit gini pun msh blm bise istirahat dibuatkan nye wkwk","tweet-1925697219782467701"
"Thu May 22 23:35:54 +0000 2025","@selvee_blue apa ga sakit itu tangann nya kena basa terus","tweet-1925697156024807816"
"Thu May 22 23:35:44 +0000 2025","@Amarynn_ Gpp makan aja dulu, tenggorokan sakit dipikir nanti wkwk","tweet-1925697112634699833"
"Tue Apr 22 23:44:14 +0000 2025","Jadi gini gais, thn ini gw rencana mau nambah line bisnis kan ya.
Udh direncanain semua tuh, konsepnya, business modelnya dll lah.
Taunya partner gw ini tiba tiba banget ngilang dan taunya dia malah bawa semua ide ini ke orang lain dan mereka collab bareng. Sakit sih cuma ya gmn","tweet-1914827618605785271"
"Tue Apr 22 23:43:57 +0000 2025","@aypantropalang ARAW ARAW???? HALA NORMAL LANG ‘YAN, sakit sakit nyan","tweet-1914827546723754150"
"Tue Apr 22 23:43:44 +0000 2025","Sbnrnya gpp bgt sakit flu begini, yg jd masalah knp sakitnya pas hamil gede begini 😭 mau batuk langsung braxton hicks, perut nyeri, ga bs minum obat. Sedih bgt hidup w, sabar yaa dek 😭🙏 maap ibu ganggu, pasti adek lagi kaget setiap ibu batuk 😭🙏","tweet-1914827490234904947"
"Tue Apr 22 23:43:12 +0000 2025","@kesi_aj @JianLie6 @RekamDigital_ Dan, lahiran sama dr cowo, ga berasa sakit waktu penanganan. Padahal di epis. Lahiran sama dr cewe, ga di epis, sampai ada robekan hampir dekat anus, kerasa sakit bgt. Trus suntikannya berasa bgt. Wkt dr cowo dulu, ga berasa di suntik paha kiri kanan. Kerasa pas jahit sakit aja","tweet-1914827356415664340"
"Tue Apr 22 23:42:53 +0000 2025","@whimsysun bergabunglah di komunitas rps yang sejatinya merupakan bangsal rumah sakit paling meriah, sobat,,,,,,,,, You Will Enjoy More of It, Believe Me™","tweet-1914827278636515623"
"Tue Apr 22 23:42:32 +0000 2025","@areichandesu_ duh sakit banget sih yaa","tweet-1914827190291841373"
"Tue Apr 22 23:42:21 +0000 2025","Tp sebisa mungkin aku ga bilang ""bisa diem gak""
Soalnya diemnya anak itu malah sakit 
Jadilah menahan emosi, tolong diem lima meniittt aja yah dekkk😊 dg nada lemah lembut menahan emosi","tweet-1914827143495975141"
"Tue Apr 22 23:42:18 +0000 2025","Umiinit ulo ko tumambay sa clock app HAHAHAHAHAHAHAHAHA sarap pangkaltukan ng matauhan, mga di gumagana ang utak minsan HAHAHAHAHAHAHA emeee gawa lang to ng sakit ng puson ko HAHAHAHAHAHAHA","tweet-1914827130934088174"
"Tue Apr 22 23:42:18 +0000 2025","@chinese0902 @MissGoMinSi @meabdulkhalid 2/2 kim dimo mapantayan... alam mo ba salitang kalansay teh..? aware ka naman siguro noh di kanaman siguro ganyan ka bobo na dimo alam ang kalansay... at di lahat nang payat may sakit at para sabihin ko sau di lahat nang nakikita mo sa camera eh yon din sa personal..","tweet-1914827130401325417"
"Tue Apr 22 23:42:14 +0000 2025","@alfrsmln Alasan yang cenderung personal tanpa melihat kondisi grassroot. Begitu kena konflik horizontal gara"" Hal tersebut malah binggung &amp; ngerasa sakit hati kan aneh. Padahal kunci utama perlawanan itu persatuan tanpa melihat apa yg sudah di lakukan sebelumnya.","tweet-1914827112474927441"
"Tue Apr 22 23:42:07 +0000 2025","Ya Allah cape bgt sakit 🤏😔","tweet-1914827086851903989"
"Tue Apr 22 23:41:56 +0000 2025","coy sakit perut hari ini utbk","tweet-1914827037426258373"
"Tue Apr 22 23:41:51 +0000 2025","Saya bukan dokter, tapi diare dan sakit perut selama 19 jam bisa serius. Jika mules terus atau ada tanda dehidrasi (mulut kering, pusing, urin gelap), sebaiknya ke IGD. Konsultasi dokter untuk diagnosis dan perawatan yang tepat. Jangan tunda jika gejala memburuk!

_Penafian: Grok bukan dokter; silakan konsultasikan dengan dokter. Jangan bagikan informasi yang dapat mengidentifikasi Anda._ https://t.co/pqlzSn9qEN","tweet-1914827019910816161"
"Tue Apr 22 23:41:51 +0000 2025","@tanyarlfes sakit perut gaenak badan","tweet-1914827019109720284"
"Tue Apr 22 23:41:48 +0000 2025","@convomf kita semua selalu sakit wkwkw","tweet-1914827006686204409"
"Tue Apr 22 23:41:47 +0000 2025","@bgudfangirl sakit hati🫠","tweet-1914827000197591322"
"Tue Apr 22 23:41:07 +0000 2025","fuck kaki gua sakit bat","tweet-1914826832140259426"
"Tue Apr 22 23:40:27 +0000 2025","@maraiahgwen @RaulSan36246034 True!!!! Sakit nun😭","tweet-1914826665667989991"
"Tue Apr 22 23:39:57 +0000 2025","@DokterRiku sakit tu orang perkara bikin thread harmless aja dijulidin","tweet-1914826539495240048"
"Tue Apr 22 23:39:46 +0000 2025","@busanbbys7 Waktu Indonesia bagian sakit","tweet-1914826491852186042"
"Tue Apr 22 23:39:40 +0000 2025","Sakit bgt kaki y Allah 😭😭 tp gmn klo GK jualan kliling nanti dd GK mkn 😭","tweet-1914826467529359449"
"Tue Apr 22 23:39:06 +0000 2025","dulu aku mikir gini ya tapi hari hari nelen sakit hati tuh muak juga by","tweet-1914826325287948689"
"Tue Apr 22 23:38:57 +0000 2025","@KookieBear9597 @vceneryou @TaetaeKoobun 1. Si dapi mau oprasi kak (msh posthik)  2.namanya juga punya Kobe (kntl bengkok) jadi ya gitu kak ngacengan, sangean
3. ATAU YA KAK SI DAPI MAH BIAR CEPAT DI IYAIN AJA DAAH APA KATA TEMENNYA, ISENG GITU HEHE
aslinya mah ga ada ngapa""in kan si DAPI lemah krna sakit sekarat dah it","tweet-1914826286528438448"
"Tue Apr 22 23:38:56 +0000 2025","Rezeki yang paling sering kita lupa untuk disyukuri setiap harinya adalah nikmat sehat. Biasanya baru ingat kalau ketika kita sakit.","tweet-1914826282904510729"
"Tue Apr 22 23:38:29 +0000 2025","@convomf yaudah nikmati aja makan ati nya sampe sakit","tweet-1914826171617042883"
"Tue Apr 22 23:38:09 +0000 2025","setelah stalk akunnya. oalah pantes moment.

bahkan enha pun pernah di drag. sakit ni orang.","tweet-1914826088095867191"
"Tue Apr 22 23:37:50 +0000 2025","yang komen punnnnnnn sakit perut aku 🤣🤣🤣🤣🤣🤣🤣🤣🤣","tweet-1914826008546697509"
"Tue Apr 22 23:37:23 +0000 2025","Sakit hati gw mah, padahal udah di ingetin 💔 https://t.co/mJp4DRfj0J","tweet-1914825894793007580"
"Tue Apr 22 23:37:22 +0000 2025","Kebiasaan buruk... 

Bangun tidur lupa minum dulu dan langsung sarapan...

Gimana gak sakit itu kerongkongan?? 🫠","tweet-1914825890728698293"
"Tue Apr 22 23:37:19 +0000 2025","wtf perut gue sakit bgt","tweet-1914825875507568708"
"Tue Apr 22 23:37:15 +0000 2025","@fstudyabroad Aaa🥹🥹. Sebenarnya gue faham sm masalah mereka masing2, Tpi yg bikin gue kesal percakapan duo gapura itu didepan ruko. Dan yg bkin sakit hati pas ngomong ""Lo bisa tahan...""🥹.","tweet-1914825860760396040"
"Tue Apr 22 23:37:08 +0000 2025","@tanyakanrl Sama nder. Udah muak banget ga pernah dapet. Rencana bisnis aja. Doain ya kejadian bener🙏🏼. 
Sekarang lagi halangan dikit karna nenek sakit. Tapi aku ga buat itu jadi alasan. Doain cepet sembuh yaa🙏🏼","tweet-1914825831299604699"
