"created_at","text","id"
"Tue Feb 17 17:12:22 +0000 2026","sinisingil na talaga ako ng katawan ko sa pagiging abusado😭 girlll, may lagnat na namannnnn.","tweet-2023807747989664259"
"Tue Feb 17 17:09:23 +0000 2026","pagod na pagod na pagod","tweet-2023806996542329107"
"Tue Feb 17 16:56:28 +0000 2026","putangina ang taas ng lagnat umay","tweet-2023803746048971008"
"Tue Feb 17 16:44:46 +0000 2026","3rd night na may lagnat ako ah. who's the witch?🤨","tweet-2023800804730409203"
"Tue Feb 17 16:24:15 +0000 2026","inang yan di makabileng pabango dahil sa sipon e😆","tweet-2023795641445740600"
"Tue Feb 17 16:22:58 +0000 2026","@ZiDDiBlochPTI Puray umathy muslima ke traf sai lagnat baijaty hai","tweet-2023795317280522333"
"Tue Feb 17 16:20:42 +0000 2026","taninahh, pagod na pagod na pagod na akung umiyak ga","tweet-2023794744619647116"
"Tue Feb 17 16:04:10 +0000 2026","@cher_ahof2 He actually said that nung nasa venue na ako for 2nd show hahaha lumapit ba naman para sabihan akong pagod na pagod na raw ako. Hindi nga ako namamansin ehhh kasi nahihiya ako dahil haggard na 😭","tweet-2023790587271672190"
"Tue Feb 17 15:28:54 +0000 2026","Pagod na pagod na ko  sana makaikot pa ko mamaya 😂","tweet-2023781709318406364"
"Tue Feb 17 15:28:40 +0000 2026","it's nottt givingg guysss pagod na pagod nakooo😭🙌🙏","tweet-2023781652049391806"
"Tue Feb 17 15:26:53 +0000 2026","pagod na pagod na ako😭","tweet-2023781203275641040"
"Tue Feb 17 15:15:16 +0000 2026","@chenn_3002 congrats ads sana bumaba na lagnat mo sksksks","tweet-2023778280147660890"
"Tue Feb 17 15:14:43 +0000 2026","teh makiramdam ka naman teh pagod na pagod na ako sayo","tweet-2023778142259966000"
"Tue Feb 17 15:10:56 +0000 2026","@BTS_twt Yoongi, pagod na ko. Pagod na pagod na yung utak ko. Hanggang kelan ba ko magiging ganito?","tweet-2023777188865282465"
"Tue Feb 17 15:10:28 +0000 2026","bruh san galing ang sipon ko?? sa pag halfbath every night??😭😭 ang ubo q pa jusq","tweet-2023777073576505366"
"Tue Feb 17 15:09:02 +0000 2026","Parang ngayon ko lang to aaminin sa sarili ko, natatakot. Takot na takot na ko. Gusto ko humingi ng tulong, gusto ko na magpahinga, pagod na pagod na ko pero wala akong choice.","tweet-2023776710253334771"
"Tue Feb 17 15:05:11 +0000 2026","alam niyo ba yung jeonghao au na ano may crush si minghao kay jeonghan tapos yung friends ni hao pagod na pagod n marinig ung mga sinasabi niya tungkol kay jeonghan tapos ini uncrush na niya pero orgmates sila tas parang nagugustuhan na rin naman","tweet-2023775740425367774"
"Tue Feb 17 15:01:50 +0000 2026","無印やった事ねぇんだよな","tweet-2023774900331352109"
"Tue Feb 17 15:01:03 +0000 2026","Ang pagod ko for todays video ay pagod na pagod 😭😭😭","tweet-2023774702670672233"
"Tue Feb 17 14:54:39 +0000 2026","pagod na ko, pagod na pagod.","tweet-2023773092485468236"
"Tue Feb 17 14:41:44 +0000 2026","hshshshshssh sorry na dk at vernon, pagod na pagod lang lately shhshshs #tamad https://t.co/h0X8jgn3aA","tweet-2023769842537689243"
"Tue Feb 17 14:41:14 +0000 2026","parang pagod na pagod na ang friend ni rodolfo down der.. https://t.co/2PrvvDYkWF","tweet-2023769714795966816"
"Tue Feb 17 14:36:23 +0000 2026","Heath stans rn:
""Pagod na pagod na pagod na ako"" 🫩😞- Kathryn b

Anyways 
BBS HEATH","tweet-2023768492408008798"
"Tue Feb 17 14:35:38 +0000 2026","Grabe ka talaga Miguelito. Hindi ka tumigil kahit pagod na pagod ka na, hangga’t hindi mo natapos yung sakripisyo mo 😭 Miguel, you’re truly a blessing to the housemates 🥹🩵","tweet-2023768306168242661"
"Tue Feb 17 14:29:02 +0000 2026","kainis pa na sipon ‘to, di na naman ako patutulugin nang maayos 😭😭","tweet-2023766643512631729"
"Tue Feb 17 14:24:59 +0000 2026","@imyppn yung salad masyadong matamis nga eh may nahalo atang sipon #EvaciousEndgame","tweet-2023765627442524249"
"Tue Feb 17 14:20:00 +0000 2026","Instead mag ingay ka dito mas okay sabihan mo nalng si @jarrenglorious  na isinga niya na yang sipon niya kasi pag nakanta siya parang ngongo at sabihin mo mag face wash kasi ang oily lagi","tweet-2023764372624208131"
"Tue Feb 17 14:10:53 +0000 2026","I'm do disapointed na pinapunta mokong lingayen from bayambang almost 1hr akong bumyahe nag motor inaya aya moko tapos uuwi lng din akong wala sayang sa gas specially pagod na pagod akong bumyahe na nag motor nag risk pako hayst #alterlingayen #alterdagupan #alterpangasinan","tweet-2023762078381862993"
"Tue Feb 17 14:07:09 +0000 2026","Pagod na pagod ang binnie namin ah","tweet-2023761138614497534"
"Tue Feb 17 13:34:36 +0000 2026","Pagod na pagod katawang lupa ko 🥲","tweet-2023752945305874779"
"Tue Feb 17 13:24:44 +0000 2026","Leche tong isang pusa ko eh. Nagdadala ng jowa sa bahay, pagod na pagod na ung aso ko sa kakatahol. Tas deadma ayaw umalis. 🙄🙄🙄","tweet-2023750464488304858"
"Tue Feb 17 13:23:13 +0000 2026","2 araw na tong lagnat ko","tweet-2023750082362003737"
"Tue Feb 17 13:22:13 +0000 2026","Shutang lagnat ito pabalik balik since kahapon 😭😭 Mali atang decision na gumala noong 14 and 15 ehh","tweet-2023749830947025201"
"Tue Feb 17 13:17:10 +0000 2026","Pagod na pagod kahit cute lang buong araw 😴🐱🧺 P.S. Did not help in the tupi at all 😔
#sleepycat #pusa #catsoftiktok #cat #pagod #TikTok #catvideo https://t.co/7oBuLXJhpv https://t.co/BuuHaozB0N","tweet-2023748559368233211"
"Tue Feb 17 13:00:44 +0000 2026","pero alam ko sa sarili ko na pagod na pagod nako","tweet-2023744422584705176"
"Tue Feb 17 13:00:23 +0000 2026","Wag naman ngayon please pagod na pagod na ako😢","tweet-2023744335720657349"
"Tue Feb 17 12:59:08 +0000 2026","tangina PAGOD NA PAGOD NA PAGOD NA PAGOD NA AK","tweet-2023744020359553460"
"Tue Feb 17 12:59:05 +0000 2026","Gusto ko nalang matulog. Pagod na pagod ako bilang tao 😣😣","tweet-2023744006069645634"
"Tue Feb 17 12:50:49 +0000 2026","Please sana mawala na lagnat ko","tweet-2023741926583816678"
"Tue Feb 17 12:38:46 +0000 2026","Huy grabeng lagnat parang sobra naman ata?","tweet-2023738895653822795"
"Tue Feb 17 12:33:58 +0000 2026","Hanggang magbakasyon ang mga gamot rowwll nanay mo nalang ang bahalaa kung may lagnat kay Khalell bioflu nalang kada 5 hrs pero gawin lang ng 4x di pwede ang 5","tweet-2023737685169381485"
"Tue Feb 17 12:32:44 +0000 2026","@CosyCatCauldron Ako naman ubo at sipon 😭","tweet-2023737376489484492"
"Tue Feb 17 12:31:41 +0000 2026","@ate_TJ HAHAHA masakit ang katawan at puro pasa","tweet-2023737112697143345"
"Tue Feb 17 12:31:09 +0000 2026","Bat ganon parang pagod na pagod ako kahit sa bahay lang naman ako maghapon","tweet-2023736977879609642"
"Tue Feb 17 12:10:56 +0000 2026","@VitaminB7TS makakarma yan lolobo sipon nyan sa madami tao","tweet-2023731891405525465"
"Tue Feb 17 12:02:32 +0000 2026","@Chimin710 Kung sino man yan madapa sana sya sa harap ng maraming tao o lumabas sana sipon nyan habang kausap crush nya","tweet-2023729774984659338"
"Tue Feb 17 11:57:09 +0000 2026","Grabe sobrang lagnat koo","tweet-2023728421793079754"
"Tue Feb 17 11:53:09 +0000 2026","nakakadrain gumawa ng narrative report tngina. pagod na pagod nako kakaharap sa laptop sumasakit na kaluluwa ko","tweet-2023727413512069242"
"Tue Feb 17 11:52:50 +0000 2026","kahit ako kung pagod na pagod kakabuhat tapos puro error lang mga kakampi, mag-maoy din ako ihhh","tweet-2023727336378810453"
"Tue Feb 17 11:48:22 +0000 2026","@urBoyDii 8oz lng oag may kagnat, yubg sayo 1.5😂 😂 😂 lagnat parteee","tweet-2023726212112167350"
"Tue Feb 17 11:34:14 +0000 2026","na para bang pagod na pagod siya","tweet-2023722654163927498"
"Tue Feb 17 11:07:38 +0000 2026","sa talang buhay ko na pagoapa swap eto lang ata yung masakit ang ulo ko.","tweet-2023715960780435896"
"Tue Feb 17 11:05:49 +0000 2026","Patapos na naman ako sa cbty utang naman na loob ang attachment ko rito walang lagnat lagnat😀","tweet-2023715502007443697"
"Tue Feb 17 11:02:10 +0000 2026","pwede bang skip nalang tong 2nd sem nato? pagod na pagod nako beh gusto ko na mag 4rth year","tweet-2023714584977436925"
"Tue Feb 17 10:55:16 +0000 2026","Pagod na pagod si bella halata, buti na lang panalo at may award pa, kudos din sa lahat ng teammates niya kumapit sila👏👏👏

#PVL2026","tweet-2023712846388097386"
"Tue Feb 17 10:42:10 +0000 2026","Awang awa ako kay belen pagod na pagod na pero power pa rin si badeng 😂 #PVL2026","tweet-2023709551288304104"
"Tue Feb 17 10:40:15 +0000 2026","I know wala si eya pero cmft naman bakit sobrang pagod na pagod kayo don sa bench ng capital1 nung nawala si bela 😭#PVL2026","tweet-2023709071439024342"
"Tue Feb 17 10:38:08 +0000 2026","@444cpa feel ko pagod na pagod aq 😭","tweet-2023708537403347076"
"Tue Feb 17 10:37:03 +0000 2026","Pagod na pagod ako.","tweet-2023708264803037393"
"Tue Feb 17 10:31:47 +0000 2026","pagod na pagod si Bella huhuhu sana manalo sila kase grabe sakripisyo ni baccla sa floor 

#PVL2026","tweet-2023706939692380331"
"Tue Feb 17 10:11:41 +0000 2026","yung sipon ko beh pa-dalawang linggo na di na cute 😾","tweet-2023701882120925587"
"Tue Feb 17 10:11:02 +0000 2026","@im_lalalalala oh no, make sure u’re hydrating urself and having rest dahil sobrang hirap mag function kapag masakit ang ulo :(","tweet-2023701717716807809"
"Tue Feb 17 10:00:23 +0000 2026","Kala mo talaga pagod na pagod si Jimenez at Adorador! Teh ilan lang pinuntos niyoooo #PVL2026","tweet-2023699036403101971"
"Tue Feb 17 10:00:12 +0000 2026","Heto na ang yearly lagnat everytime na lumalapit bday ko 🥲","tweet-2023698989514895763"
"Tue Feb 17 09:55:49 +0000 2026","Nilabas na nga si Bella. Pagod na pagod na siya kakacover sa likod tapos score pagharap 🥲","tweet-2023697886693965879"
"Tue Feb 17 09:50:28 +0000 2026","need ko dalhin si cleo :(( d nagaling sipon niya tapos parang nahihirapan siyang huminga","tweet-2023696540351820031"
"Tue Feb 17 09:48:49 +0000 2026","Grabe 2 shift ba sha bakit pagod na pagod habang naka duty","tweet-2023696124616556968"
"Tue Feb 17 09:38:39 +0000 2026","magmall dapat pero pagod na pagod sa ginawa kong pagliligpit ng gamit. hirap ng may renovation sa bahay jusko","tweet-2023693569102622953"
"Tue Feb 17 09:36:53 +0000 2026","Closed po muna today! Sobrang taas ng lagnat ko :( and may respiratory infection daw ako sabi ni Doc.

Nag chills din ako kagabi sooo hindi ko muna ipupush si self.

Thank you for understanding po!","tweet-2023693121515888739"
"Tue Feb 17 09:16:11 +0000 2026","so many “ayoko na” outburst the past days yet i’m still here choosing to get up every morning to conquer another day. sukong suko na, pagod na pagod na, iyak na iyak na but because i have bigger dreams for myself, i chose to continue.","tweet-2023687913553424892"
"Tue Feb 17 09:03:18 +0000 2026","i freaking hate sipon huhu ang sama ng pakiramdam ko and ang pangit ng taste buds q rn fuck it","tweet-2023684669267734753"
"Tue Feb 17 08:53:51 +0000 2026","ワイが持ってるのは赤色(がハゲてほぼ白)","tweet-2023682291969781786"
"Tue Feb 17 08:41:40 +0000 2026","Pa 2 months na tong sipon na to taena di na nawala","tweet-2023679225849614492"
"Tue Feb 17 08:41:15 +0000 2026","tangina e no ako pagod na pagod na tas sila pa chill chill lang mga bullshit","tweet-2023679120685871365"
"Tue Feb 17 08:41:07 +0000 2026","daming reklamo kala mo pagod na pagod e","tweet-2023679088733593793"
"Tue Feb 17 08:30:19 +0000 2026","bading @DomundiTV maging professional ka naman. Pagod na pagod na kami laging pumoprotekta sa mga artist mo eh. masyado ka namang favoritism.","tweet-2023676371688694184"
"Tue Feb 17 08:25:40 +0000 2026","take me back to elyu and baguio! (kahit medyo pagod na pagod ako ahhahahahaha)","tweet-2023675199468503362"
"Tue Feb 17 08:21:52 +0000 2026","@Atira24684 @moohlach @PBBabscbn natulog pa sa labas na mahamog, awa nalang sa ubo at sipon neto😭 nagpawis pa sa tasks tapos maliligo, yung ang init sa labas tapos papasok sya sa malamig na aircon, trangkaso talaga","tweet-2023674243821535291"
"Tue Feb 17 08:09:10 +0000 2026","++ d pa makatulog dahil d makahinga sa baradong ilong. awa n lg tlg!!","tweet-2023671048726597958"
"Tue Feb 17 08:08:28 +0000 2026","2 days nang walang maayos na kain dahil sa bwiset na sipon ah. mangayayat na naman!! -_-","tweet-2023670871353639089"
"Tue Feb 17 08:05:22 +0000 2026","di ako mapakali pag may lagnat si niki","tweet-2023670092353909015"
"Tue Feb 17 07:46:33 +0000 2026","Tang ina inuubo’t sipon ako 😭😭😭😭😭","tweet-2023665356695314656"
"Tue Feb 17 07:09:19 +0000 2026","ito lang nakita ko eh, sakit ng ulo, body pain, kada galaw may lumalagatok, sakit ng balakang, may lagnat, sipon at iba pa.. di ko na din alam nangyayari.. Lord kayo na pong bahala sa akin.. 🙏🏻 wala na akong ibang malalapitan, ikaw lang..","tweet-2023655985517330883"
"Tue Feb 17 06:59:35 +0000 2026","may ubo’t sipon na pero can’t resist the unli haagen dazs","tweet-2023653535716700205"
"Tue Feb 17 06:54:01 +0000 2026","Lord pagod na ako pagod na pagod","tweet-2023652136685580476"
"Tue Feb 17 06:31:03 +0000 2026","di na nawala sipon ko ahhk office ang lamig","tweet-2023646355747754099"
"Tue Feb 17 06:12:21 +0000 2026","Grabe lagnat yun ah sobrang random :(( bawal pa naman mag sickleave ngayon jeske","tweet-2023641649239543913"
"Tue Feb 17 05:55:23 +0000 2026","nawala bigla lagnat ko sainyo","tweet-2023637378876023216"
"Tue Feb 17 05:47:42 +0000 2026","buti pa lagnat ko mahal ako e, e ikaw?","tweet-2023635448711504281"
"Tue Feb 17 05:38:08 +0000 2026","jusko di na nawalan ng sipon","tweet-2023633038295630098"
"Tue Feb 17 05:31:15 +0000 2026","ako tumayo nung tapos na ko kumain tapos ikaw bago pa lang. Like, ahhhh my heart. And please eat a proper meal naman pag lunch, pag breakfast okay yun pero pag lunch hindi. Balanced diet para healthy ikaw, hindi pa nga yata gumagaling yung sipon at ubo mo eh. I felt bad din nung","tweet-2023631306006179976"
"Tue Feb 17 05:12:02 +0000 2026","okay lang yan shanly pareho tau may lagnat","tweet-2023626471323967595"
"Tue Feb 17 04:38:45 +0000 2026","Minsan tlaga mapapaisip kna lng tlaga saan sya kumukuha ng energy..khapon whole day yung mga ganap nya frm morning to her CNY party at night,tpos knina nkpag gym pa nga at now nsa ST naman..awa nlang tlaga sa mga konti galaw pagod na pagod na at nag rereklamo 😭😭","tweet-2023618094334415276"
"Tue Feb 17 04:29:45 +0000 2026","gumaling lg ak sa sakit k (sipon) na nanghihigop ng energy, maglalakwatya talaga ak like gagala ng bonggang-bongga!","tweet-2023615828332249099"
"Tue Feb 17 04:21:07 +0000 2026","pagod na pagod na ako hindi matapos tapos 'tong issue na 'to","tweet-2023613658211983756"
"Tue Feb 17 04:03:01 +0000 2026","pagod na pagod na ko sa travel na to umuwi na tayo!! 😭😭","tweet-2023609102686208042"
"Tue Feb 17 03:59:31 +0000 2026","hirap naman kapag hina ng resistensya, isang linggo nanaman tong sipon na 'to","tweet-2023608222113034481"
"Tue Feb 17 03:58:21 +0000 2026","@olivjahh Hahahha. Nabuhay talaga dugl ko eh, kahit pagod na pagod ako niyan. 🤣","tweet-2023607929522581661"
"Tue Feb 17 03:43:24 +0000 2026","Kuhanin mo na ko Lord, wala naman ng may gustong magstay pa ko at magstay pa sakin. Pagod na pagod na ko.","tweet-2023604165172474325"
"Tue Feb 17 03:34:41 +0000 2026","Pagod na pagod na ko.","tweet-2023601973673742461"
"Tue Feb 17 03:27:13 +0000 2026","sakit ng buonng katawan, sipon, balakang, sinat, init ng mata.. diko na alam..","tweet-2023600091920298487"
"Tue Feb 17 03:16:59 +0000 2026","11 hrs of sleep
Waaaaaaah 
TYL ☺️

Kahit gumising ng may ubo at sipon. Haha","tweet-2023597516139504124"
"Tue Feb 17 03:14:44 +0000 2026","@pepibugi dahil sa sipon niya napamura siya 😭😭🤣","tweet-2023596951699165659"
"Tue Feb 17 03:02:21 +0000 2026","happy birthday self, timing ang lagnat at paos :))","tweet-2023593833196646474"
"Tue Feb 17 02:50:10 +0000 2026","di ko alam gagawin ko. Magma-masteral ba ko ? civil service? pero wala na ko pera. hahanap ba ko ng part time?kaso  pagod na pagod na din ako. Hahahaha yung utak ko gusto na sumabog. putangina sana mabahagian naman ako ng blessings lord 🥲","tweet-2023590770612335080"
"Tue Feb 17 02:35:53 +0000 2026","Meron na naman. Hahahahaa kahit pagod na pagod ako kahapon. Salamaat Mam Lynn of Perene Estancia! Ang saraaap po🤗🫶🏻 https://t.co/1zX9EkHshT","tweet-2023587174269264153"
"Tue Feb 17 02:32:59 +0000 2026","burnout 3d version plus ubo't sipon https://t.co/x5KxgdjnvQ","tweet-2023586445768774056"
"Tue Feb 17 02:31:08 +0000 2026","Pagod na pagod na si miguel umigip ng tubig sa pool inutusan pa ni heath 😆
BBS HEAGEL https://t.co/8bMZ8jC9WO","tweet-2023585980813652317"
"Tue Feb 17 02:22:34 +0000 2026","Ako yung nahihirapan huminga para kay Jaebom 😅","tweet-2023583825360806080"
"Tue Feb 17 02:09:22 +0000 2026","i need to fvcking take my meds religiously kasi buong weekend na nga ako may sakit, bumabalik balik pa lagnat ko hayup talaga","tweet-2023580501454594315"
"Tue Feb 17 01:55:16 +0000 2026","pagod na pagod na ako lord","tweet-2023576951915749752"
"Tue Feb 17 01:40:11 +0000 2026","Amnot the mapamahiin type of person, pero everytime mag iipon ako ng cash sa piggybank, I always get sick. Kahit nung bata pa ko I always try mag ipon sa empty pulbo. Tas after a week may lagnat ako. HAHAHA ngayon naman 2 weeks, kahit ang active ko naman and consistent sa vit. 😢 https://t.co/7Rxcf9UJLN","tweet-2023573157404377352"
"Tue Feb 17 01:32:48 +0000 2026","bakit parang bigat ng katawan ko, sipon na di malala tas mga muscle muscle na medyo masakit 🥺","tweet-2023571299340279925"
"Tue Feb 17 01:10:14 +0000 2026","how do you even fucking get rid of sipon, i feel like i’ve had it since birth tanginah","tweet-2023565618713432430"
"Tue Feb 17 00:55:45 +0000 2026","May sipon ang kumot ko yang pinapagamit ko kay Jhorell","tweet-2023561973435429123"
"Tue Feb 17 00:42:05 +0000 2026","@pattysotelo724 Pagod na pagod lalamunan ko ahahah","tweet-2023558535494463927"
"Tue Feb 17 00:35:24 +0000 2026","pati pag katao ko pagod na pagod na","tweet-2023556852915859672"
"Mon Feb 16 23:40:21 +0000 2026","naawa na ako sa mga staff ng got7. pagod na pagod sa sobrang likot  nila.😂😂😭💚

#GOT7 #갓세븐 @GOT7 @GOT7Official","tweet-2023543001264648681"
"Mon Feb 16 23:04:35 +0000 2026","tinatalban din naman pala ng lagnat","tweet-2023533997272510857"
"Mon Feb 16 22:52:57 +0000 2026","gumising na masakit ang ulo &gt;&lt;","tweet-2023531069979734448"
"Mon Feb 16 22:46:32 +0000 2026","Palitan nyo na si Caramel na favorite ko please. Pagod na pagod na si Caramel ko. Im excited!!!!!!!!!!!","tweet-2023529455101366424"
"Mon Feb 16 22:29:02 +0000 2026","Kayanaman ako ang nainom si Khalell may sipon","tweet-2023525053938479564"
"Mon Feb 16 22:00:14 +0000 2026","Pagod na pagod na si Orm kakasayaw 😭😂","tweet-2023517804457349252"
"Mon Feb 16 21:53:35 +0000 2026","grabe pagod na pagod pagkatao ko😫","tweet-2023516132276367692"
"Mon Feb 16 21:52:14 +0000 2026","Noong namatay si nanay may ubo at lagnat ang bata","tweet-2023515792411959536"
"Mon Feb 16 21:48:13 +0000 2026","Kapag pagod na pagod talaga buo kong kaluluwa, mas maaga ako nagigising eh. Imbes na makakabawi sa tulog eh.","tweet-2023514778975814051"
"Mon Feb 16 21:40:59 +0000 2026","Pagod na pagod ako sayo cy","tweet-2023512961940398154"
"Mon Feb 16 21:26:10 +0000 2026","Pak the shit taas ng lagnat ko","tweet-2023509232214307022"
"Mon Feb 16 19:13:05 +0000 2026","Taena gumising na umaapoy sa lagnat🤒","tweet-2023475741464424647"
"Mon Feb 16 18:30:43 +0000 2026","Pagod ang katawan masakit ang ulo pero di makatulog","tweet-2023465077392003478"
"Mon Feb 16 18:10:02 +0000 2026","Pagod na pagod na pagod na","tweet-2023459872000410069"
"Mon Feb 16 18:04:15 +0000 2026","tang ina talagang sipon 'to, nakakasama ng pakiramdam always. 🤧","tweet-2023458418779189250"
"Mon Feb 16 17:50:45 +0000 2026","super sakit ng ulo ko dahil sa sipon aa kainis kasi bakit ako tumutok sa electric fan 😓","tweet-2023455020751204839"
"Mon Feb 16 17:45:56 +0000 2026","🌙🚨 KRYD JAGA JAKARTA | PATROLI CIPKON MALAM
Unit Patroli dipimpin 👮‍♂️ IPTU Henri, S.H. (Pawas)
melaksanakan Patroli Cipkon antisipasi 3C &amp; gangguan kamtibmas
📍 Jl. Irigasi Sipon
⏰ Senin, 16 Februari 2026 | 00.45 WIB
#JagaJakarta
#PatroliCipkon
#PolsekCipondoh
#SamaptaPresisi https://t.co/owwWlKTPWW","tweet-2023453807020294629"
"Mon Feb 16 17:40:56 +0000 2026","salamat. nawala lagnat q nhay","tweet-2023452549811237233"
"Mon Feb 16 17:36:18 +0000 2026","sipon szn fucking helll","tweet-2023451384356720669"
"Mon Feb 16 17:29:33 +0000 2026","tulo sipon ko kakaiyak eh emz","tweet-2023449686313697451"
"Mon Feb 16 17:25:56 +0000 2026","Lord, give me strength po to finish everything. Pagod na pagod na ako. I am still wide awake while my groupmates were probably in their cozy bed, sleeping peacefully. Ang hirap.","tweet-2023448773612212457"
"Mon Feb 16 17:14:39 +0000 2026","PAGOD NA PAGOD NA SI LORD SAYO! kung ako kay Lord naisampal ko na bible sayong self-righteous, maniac, controlling , transphobic, homophobic, ex-addict na katulad mo! 😭","tweet-2023445936824087021"
"Mon Feb 16 16:53:12 +0000 2026","Pagod na pagod. He didn't even do anything today 😒 https://t.co/qOtapEqhsI","tweet-2023440538444484748"
