"createTime","id","locationMeta/address","locationMeta/city","locationMeta/cityCode","locationMeta/countryCode","locationMeta/locationId","locationMeta/locationName","playCount","repostCount","text","textLanguage","shareCount","searchQuery","hashtags/0/cover","hashtags/0/id","hashtags/0/name","hashtags/0/title","hashtags/1/cover","hashtags/1/id","hashtags/1/name","hashtags/1/title","hashtags/2/cover","hashtags/2/id","hashtags/2/name","hashtags/2/title","hashtags/3/cover","hashtags/3/id","hashtags/3/name","hashtags/3/title","hashtags/4/cover","hashtags/4/id","hashtags/4/name","hashtags/4/title","hashtags/5/cover","hashtags/5/id","hashtags/5/name","hashtags/5/title","hashtags/6/cover","hashtags/6/id","hashtags/6/name","hashtags/6/title","hashtags/7/cover","hashtags/7/id","hashtags/7/name","hashtags/7/title","hashtags/8/cover","hashtags/8/id","hashtags/8/name","hashtags/8/title","hashtags/9/cover","hashtags/9/id","hashtags/9/name","hashtags/9/title","hashtags/10/cover","hashtags/10/id","hashtags/10/name","hashtags/10/title","hashtags/11/cover","hashtags/11/id","hashtags/11/name","hashtags/11/title","hashtags/12/cover","hashtags/12/id","hashtags/12/name","hashtags/12/title","hashtags/13/cover","hashtags/13/id","hashtags/13/name","hashtags/13/title","hashtags/14/cover","hashtags/14/id","hashtags/14/name","hashtags/14/title","hashtags/15/cover","hashtags/15/id","hashtags/15/name","hashtags/15/title","hashtags/16/cover","hashtags/16/id","hashtags/16/name","hashtags/16/title","hashtags/17/cover","hashtags/17/id","hashtags/17/name","hashtags/17/title","hashtags/18/cover","hashtags/18/id","hashtags/18/name","hashtags/18/title","hashtags/19/cover","hashtags/19/id","hashtags/19/name","hashtags/19/title","hashtags/20/cover","hashtags/20/id","hashtags/20/name","hashtags/20/title","hashtags/21/cover","hashtags/21/id","hashtags/21/name","hashtags/21/title","hashtags/22/cover","hashtags/22/id","hashtags/22/name","hashtags/22/title","hashtags/23/cover","hashtags/23/id","hashtags/23/name","hashtags/23/title","hashtags/24/cover","hashtags/24/id","hashtags/24/name","hashtags/24/title","hashtags/25/cover","hashtags/25/id","hashtags/25/name","hashtags/25/title","hashtags/26/cover","hashtags/26/id","hashtags/26/name","hashtags/26/title","hashtags/27/cover","hashtags/27/id","hashtags/27/name","hashtags/27/title","hashtags/28/cover","hashtags/28/id","hashtags/28/name","hashtags/28/title","hashtags/29/cover","hashtags/29/id","hashtags/29/name","hashtags/29/title","hashtags/30/cover","hashtags/30/id","hashtags/30/name","hashtags/30/title","hashtags/31/cover","hashtags/31/id","hashtags/31/name","hashtags/31/title","hashtags/32/cover","hashtags/32/id","hashtags/32/name","hashtags/32/title","hashtags/33/cover","hashtags/33/id","hashtags/33/name","hashtags/33/title","hashtags/34/cover","hashtags/34/id","hashtags/34/name","hashtags/34/title","createTimeISO","commentCount","collectCount"
"1739668427","7471818857033026862",,,,,,,"850300","0","2 years post op and I couldn’t be happier #rhinoplastyturkey #ethnicrhinoplasty #asianrhinoplasty #nosejob ","en","2788","nag puot na ilong","","1683907955815426","rhinoplastyturkey","","","1668963073264646","ethnicrhinoplasty","","","1661739070859269","asianrhinoplasty","","","600496","nosejob","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-02-16T01:13:47.000Z","261","11999"
"1764429720","7578167926931459336",,,,,,,"136","0","","un","0","nag puot na ilong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-11-29T15:22:00.000Z","0","1"
"1757156614","7546930180334308626",,,,,,,"727900","0","Babae nasira yung ilong matapos magparetoke! Kaya pumunta kay tulfo
#raffytulfoinaction #fyp ","tl","2300","nag puot na ilong","","1611460734576642","raffytulfoinaction","","","229207","fyp","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-09-06T11:03:34.000Z","844","1009"
"1755784240","7541035874931182866",,,,,,,"43800","0","A rapid fire of all the questions I got about my nose!

👃 done by @Dr. Anne Caoile_ELYSE @Elyse Aesthetics 

Inspiration was @Mika Yllana Hahaha 😍 

Also tinamad na ako maglagay ng text in the middle, sorry 😅🤭 #rhinoplasty #rhinoplastyph #nosejob #elyseaesthetics ","en","198","nag puot na ilong",,,"",,,,"",,,,"",,"","19836034","rhinoplasty","","","1682346664835073","rhinoplastyph","","","600496","nosejob","","","1699631298546690","elyseaesthetics","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-08-21T13:50:40.000Z","55","582"
"1770301616","7603387526673403154",,,,,,,"170800","0","","un","28400","murag gi tugnaw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-05T14:26:56.000Z","14","821"
"1761897429","7567291814399593736",,,,,,,"4925","0","murag tugnaw radaw kaayu gamay #fyp #bsbiology #content ","hi","5","murag gi tugnaw","","229207","fyp","","","1619939280046082","bsbiology","","","153587","content","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-10-31T07:57:09.000Z","1","1"
"1771728036","7609513953911196936",,,,,,,"113","0","pasingot sa Kay murag tugnaw jud kaayo 🌧️🥶","hi","3","murag gi tugnaw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-22T02:40:36.000Z","2","3"
"1769907152","7601693308703788309","Carmen, Bohol, Philippines","Carmen","1718341","1694008","42203860641608103","Chocolate Hill","180","0","murag wa gi tugnaw #fyp ","hi","0","murag gi tugnaw","","229207","fyp","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-01T00:52:32.000Z","0","0"
"1762177597","7568495122967465237",,,,,,,"705","0","murag wa gi tugnaw🥶
#makeitviral #tiktok #fyp ","hi","0","murag gi tugnaw","","186970","makeitviral","","","23428","tiktok","","","229207","fyp","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-11-03T13:46:37.000Z","1","5"
"1771752222","7609617806614678804",,,,,,,"3026","0","","un","185","murag gi tugnaw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-22T09:23:42.000Z","4","2"
"1771807313","7609854405839736084",,,,,,,"446","0","mingaw ko nimo 😫 #fypシ゚ #fypage #goodvibes #fypシ゚viral #fyppppppppppppppppppppppp ","tl","5","murag gi tugnaw","","1641236262278149","fypシ゚","","","1604302285252613","fypage","","","13497","goodvibes","Thumbs up to feel those #GoodVibes 👍👍👍","","1664119477821441","fypシ゚viral","","","1649139584636934","fyppppppppppppppppppppppp","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-23T00:41:53.000Z","1","1"
"1669887965","7172114165945879810",,,,,,,"111400","0","mura wa gi tugnaw ang t@ler oy🤣 Bigo live 12-1pm, id: abbygailmedrina, link in bio to dl ","en","19","murag gi tugnaw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022-12-01T09:46:05.000Z","28","91"
"1756593653","7544512240913878290",,,,,,,"812","0","#fypシ ","un","16","murag gi tugnaw","","1637342470396934","fypシ","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-08-30T22:40:53.000Z","1","2"
"1769571157","7600250213936139541","Misamis Oriental, Northern Mindanao, Philippines","Cagayan De Oro City","1721080","1694008","21568226257416403","Xavier University Maria Reyna Hospital","224","0","Permi kapoy, permi tugnaw and mubo og calcium. 

Jeremiah 30:17 

Still praying earnestly for my full healing and recovery from this illness ❤️‍🩹.
#fyp #foryou #PapillaryThyroidCarcinoma #MyJourney #RAItherapy ","en","0","murag gi tugnaw",,"229207","fyp",,,"42164","foryou",,,,"PapillaryThyroidCarcinoma",,,,"MyJourney",,,,"RAItherapy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-01-28T03:32:37.000Z","4","0"
"1768730604","7596640080006008082",,,,,,,"2924","0","Kuyos Ang tanan sa katugnaw
#palambing #highlight #viraltiktok #followers #foryou ","hi","3","murag gi tugnaw","","1604365071473666","palambing","","","87545","highlight","","","1592528792523778","viraltiktok","","","18364","followers","","","42164","foryou","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-01-18T10:03:24.000Z","124","15"
"1752100119","7525212678143413560",,,,,,,"119700","0","","un","252","murag gi tugnaw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-07-09T22:28:39.000Z","201","1044"
"1670291460","7173846970220563713",,,,,,,"4740","0","Mandatory UBO 😅 #UBO ","en","13","ubo","","16699672","ubo","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022-12-06T01:51:00.000Z","27","7"
"1732910394","7442793436966817079",,,,,,,"11000","0","¡Elegir la UBO nunca ha sido tan fácil! 🚀 Pero si aún necesitas más información, te invitamos a ver este video donde los estudiantes te cuentan el detalle por qué la Universidad Bernardo O´Higgins es una gran opción para desarrollarte académicamente en las carreras de Nutrición 🍎 y Derecho⚖️.
✅Prácticas desde primer año.
✅Áreas de simulación para que puedas interiorizarte y acercarte aún más a tu carrera.
✅Un equipo de profesionales que te apoyarán y acompañarán en cada paso.
¡Vive la evolución universitaria UBO! ⚡
#DerechoUBO #NutricionUBO #UBO #Admisión2025 #FuturoAcadémico #EvoluciónUniversitariaUBO #Gratuidad","es","12","ubo","","7442792901261656119","derechoubo","","","7442792182957735992","nutricionubo","","","16699672","ubo","","","7255811059443990534","admisión2025","","","7112465079114661893","futuroacadémico","","","7408359631437660166","evoluciónuniversitariaubo","","","1655745580098566","gratuidad","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-11-29T19:59:54.000Z","1","16"
"1772620060","7613345146318474516",,,,,,,"51100","0","Data UBO sudah kamu bisa lihat di Company Profile Stockbit.

Update Stockbit kamu ke versi terbaru ya! #stockbit #fiturstockbit #UBOsaham ","id","121","ubo","","1670385137183745","stockbit","","","7247815058242142214","fiturstockbit","","","7613343388008054804","ubosaham","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-04T10:27:40.000Z","41","531"
"1712646544","7355760882883759365",,,,,,,"257500","0","effective talaga sa ubo at sipon ng mga bata. must have mga mommies! 🫶🏻 #kamayninanay #massageoil #vaporrub #ubo #sipon #baby ","tl","172","ubo","","1684418571287554","kamayninanay","","","49398842","massageoil","","","496043","vaporrub","","","16699672","ubo","","","3388792","sipon","","https://p16-common-sign.tiktokcdn-eu.com/tiktok-obj/1617014536729602.JPEG~tplv-tiktokx-origin.image?dr=10386&x-expires=1773136800&x-signature=25sPnM3f7Guz1MsjDwrf%2BSGFWjk%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=no1a","5850","baby","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-04-09T07:09:04.000Z","51","234"
"1769066935","7598084261106683153",,,,,,,"227800","0","Ambroxol importanteng gamot sa ubo #HealthAwareness #coughremedy #highlights ","tl","791","ubo","","1592991514200070","healthawareness","","","1648255764667393","coughremedy","","","92207","highlights","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-01-22T07:28:55.000Z","118","977"
"1751447338","7522408970581986573",,,,,,,"473","0","#watch #promomakanliburan #ubo ","un","1","ubo","","9208","watch","","https://p19-common-sign.tiktokcdn-eu.com/tiktok-obj/004eb95360f67b1083e9c5893457e47e.png~tplv-tiktokx-origin.image?dr=10386&x-expires=1773136800&x-signature=SNtdA%2Fz2g%2BzQ3EWYwoOoMwkESzo%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=no1a","7506787290829488133","promomakanliburan","Rayakan Gajian Oktober lebih hemat! Diskon s.d 60% untuk kuliner favoritmu!🍕🍔🍣
Cari #promomakangajian untuk penawaran special dari 24–29 Okt 🌙
Gajian jangan cuma nabung, waktunya makan puas! Coba menu trending sebelum habis! 🥟🍰🍩🥤🌟","","16699672","ubo","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-07-02T09:08:58.000Z","3","1"
"1750791346","7519591553258622230",,,,,,,"14000","0","Op Curaçao is het UBO-register verplicht voor élke onderneming en stichting. Maar wat is het precies? En wat gebeurt er als je niets doet? ❌ 👉 Registreer nu via: https://www.curacaochamberofcommerce.com/registry-services/ubo-registry/ #UBO #curaçao #kvk #UBOregister #dolfijnfm #willemstad","nl","81","ubo","","16699672","ubo","","","82851682","curaçao","","","7914884","kvk","","","7267110113326923808","uboregister","","","1667141084971174","dolfijnfm","","","34068426","willemstad","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-06-24T18:55:46.000Z","2","45"
"1769227089","7598772181346094353",,,,,,,"293600","0","Ubooo","zu","1697","ubo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-01-24T03:58:09.000Z","125","1328"
"1772605501","7613282615788932359",,,,,,,"10200","0","Nakakakilig ba ubo haha","tl","2","ubo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-03-04T06:25:01.000Z","63","57"
"1754554693","7535755009334512904",,,,,,,"261700","0","#fypph ","un","3008","ubo","","1632581882862593","fypph","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-08-07T08:18:13.000Z","110","1463"
"1734798684","7450903583991598341",,,,,,,"1768","0","🌍 ¡La experiencia internacional cobra vida en la UBO!
Si te preguntaste cómo es estudiar en la Universidad Bernardo O'Higgins siendo un estudiante extranjero, te invitamos a ver este reel donde Florian y Hugo, dos estudiantes franceses 🇫🇷 que eligieron nuestra universidad para vivir su intercambio académico te comparten sus vivencias en esta experiencia única de aprendizaje, cultura y nuevas amistades.

👥Recuerda que siendo parte de nuestra Universidad también podrás vivir esta experiencia a través de los más de 140 convenios en distintas instituciones de América, Europa y norte de África.
¡Sé parte de la #EvolucionUBO!

#uboevolucionuniversitaria #Admision2025 #gratuidad #universidad #intercambio","es","6","ubo","","7434915457637253175","evolucionubo","","","7322184854656385029","uboevolucionuniversitaria","","","7291148073865707525","admision2025","","","1655745580098566","gratuidad","","","796126","universidad","","","694480","intercambio","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-21T16:31:24.000Z","0","0"
"1731145152","7435211748065529143","3 Rue Matthieu Gallou, 29200 Brest, France","Brest","3030300","3017382","21568226356427216","Université de Bretagne Occidentale","1394","0","No period poverty over here 🫶🏾
#endperiodpoverty 
#bookbox #studentlunch 
#researchexchangestudent 
#southafricaninfrance🇿🇦🇫🇷 ","en","0","ubo","","1609198486868998","endperiodpoverty","","","77012349","bookbox","","","1673029754238981","studentlunch","","","7119942908630794246","researchexchangestudent","","","7364943517354819592","southafricaninfrance🇿🇦🇫🇷","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-11-09T09:39:12.000Z","3","1"
"1697890321","7292383392006507782",,,,,,,"91800","0","Balay ni Mayang #lyrics #song #balaynimayang #fyp #viral #xycb #fyp ","lo","501","sakit ang dughan/nagsakit ang dughan","","22047","lyrics","Here's your chance to sing along.🎵🎵","","5994","song","","","3764098","balaynimayang","","","229207","fyp","","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/8e4d8102460a60717c89acc2d6367a16.png~tplv-tiktokx-origin.image?dr=14566&x-expires=1773136800&x-signature=w1%2F8yVlR4XEl3nrDGLO5vJVjUGk%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=sg1","20884","viral","¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM","","10831084","xycb","","","229207","fyp","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-10-21T12:12:01.000Z","29","524"
"1757862779","7549963127513795847",,,,,,,"2267","0","Sge ra nak paayo rako dri 🥹","ms","0","sakit ang dughan/nagsakit ang dughan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-09-14T15:12:59.000Z","5","3"
"1734417466","7449266272312839431",,,,,,,"70800","0","Sugid ni Maria - Joseph Gara #sugidnimaria #josephgara #fypシ゚ #vispop ","en","143","sakit ang dughan/nagsakit ang dughan","","1684244745160706","sugidnimaria","","","1668377118012422","josephgara","","","1641236262278149","fypシ゚","","","3397347","vispop","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-17T06:37:46.000Z","85","448"
"1754586638","7535892217127259414",,,,,,,"3000000","0","Intercostal Neuralgia.. #intercostalneuralgia #chest #pain #healthtips #medicine #symptoms #hospital ","en","5443","sakit ang dughan/nagsakit ang dughan","","1655551607805957","intercostalneuralgia","","","40700","chest","","","8004","pain","","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/18ce88aa768350f8576769e10349e446~tplv-tiktokx-origin.image?dr=14566&x-expires=1773136800&x-signature=KVCy1Q6ZNp4j%2BS2O6A71beVnlPU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=sg1","2262943","healthtips","What's your secret to staying fit? Share tips that have helped you stay healthy!","","25675","medicine","","","317457","symptoms","","","39210","hospital","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-08-07T17:10:38.000Z","284","8439"
"1735743371","7454960994381597959",,,,,,,"68600","0","Replying to @Steve Dela Cruz ","un","48","sakit ang dughan/nagsakit ang dughan",,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-01-01T14:56:11.000Z","363","300"
"1754244918","7534424520602438920",,,,,,,"51000","0","Rel8 @rachew ?","hu","987","sakit ang dughan/nagsakit ang dughan",,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-08-03T18:15:18.000Z","7","300"
"1741700271","7480545682135207175",,,,,,,"13900","0","","un","41","sakit ang dughan/nagsakit ang dughan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-03-11T13:37:51.000Z","31","73"
"1772285156","7611906621274393857",,,,,,,"63100","0","Ge nervous ko ","en","87","sakit ang dughan/nagsakit ang dughan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-28T13:25:56.000Z","196","99"
"1771082588","7606741764963175698",,,,,,,"11800","0","Sakit kaayu sa dughan.💔","tl","2","sakit ang dughan/nagsakit ang dughan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-14T15:23:08.000Z","22","39"
"1725043807","7409006705629007112",,,,,,,"681","0","sakit sa dughan😭nakaka durog Ng puso😭","tl","11","sakit ang dughan/nagsakit ang dughan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-08-30T18:50:07.000Z","17","10"
"1764654965","7579135310987087124",,,,,,,"3814","0","kalooy nalang jud😭😭💔💔#fyp #everyone #followers #highlights #tiktokph ","tl","5","sakit ang dughan/nagsakit ang dughan","","229207","fyp","","","25047","everyone","","","18364","followers","","","92207","highlights","","","62652858","tiktokph","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-12-02T05:56:05.000Z","13","16"
"1669515127","7170512828686699802",,,,,,,"3997","0","#fypシ #foryoupage #fypspotted ","un","2","sakit ang dughan/nagsakit ang dughan","","1637342470396934","fypシ","","","88764338","foryoupage","","","1647201344475142","fypspotted","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022-11-27T02:12:07.000Z","17","5"
"1663142200","7143141330074553627",,,,,,,"1400000","0","Ano ang mabisang gamot sa sipon? Doon ka na sa #tunaynamagaling ","tl","1773","nagtu ang sip-on","","7140183303771914267","tunaynamagaling","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2022-09-14T07:56:40.000Z","1084","4276"
